x,y,HUMIDEX_FLAG,STATION_PRESSURE_FLAG,LOCAL_HOUR,RELATIVE_HUMIDITY,UTC_MONTH,TEMP,WINDCHILL_FLAG,VISIBILITY_FLAG,WIND_SPEED,WIND_SPEED_FLAG,LOCAL_DATE,DEW_POINT_TEMP,WIND_DIRECTION,PRECIP_AMOUNT_FLAG,LOCAL_YEAR,WEATHER_ENG_DESC,WEATHER_FRE_DESC,PROVINCE_CODE,UTC_DAY,UTC_YEAR,UTC_DATE,VISIBILITY,ID,STATION_PRESSURE,WIND_DIRECTION_FLAG,WINDCHILL,DEW_POINT_TEMP_FLAG,STATION_NAME,PRECIP_AMOUNT,TEMP_FLAG,RELATIVE_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,LOCAL_MONTH,HUMIDEX,LOCAL_DAY
-79.63055555555556,43.67666666666667,,,6,100,3,2.4,,,12,,2023-03-27 06:00:00,2.4,10,,2023,"Rain,Fog","Pluie,Brouillard",ON,27,2023,2023-03-27T11:00:00,9.7,6158731.2023.3.27.6,99.64,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,7,100,3,2.5,,,12,,2023-03-27 07:00:00,2.5,8,,2023,Rain,Pluie,ON,27,2023,2023-03-27T12:00:00,16.1,6158731.2023.3.27.7,99.65,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,8,100,3,2.7,,,7,,2023-03-27 08:00:00,2.7,7,,2023,NA,ND,ON,27,2023,2023-03-27T13:00:00,24.1,6158731.2023.3.27.8,99.61,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,9,100,3,2.5,,,17,,2023-03-27 09:00:00,2.5,3,,2023,Rain,Pluie,ON,27,2023,2023-03-27T14:00:00,19.3,6158731.2023.3.27.9,99.56,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,10,100,3,2.5,,,15,,2023-03-27 10:00:00,2.5,4,,2023,Cloudy,Nuageux,ON,27,2023,2023-03-27T15:00:00,24.1,6158731.2023.3.27.10,99.59,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,11,100,3,2.3,,,19,,2023-03-27 11:00:00,2.3,3,,2023,Rain,Pluie,ON,27,2023,2023-03-27T16:00:00,24.1,6158731.2023.3.27.11,99.63,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,12,100,3,2.4,,,13,,2023-03-27 12:00:00,2.4,6,,2023,NA,ND,ON,27,2023,2023-03-27T17:00:00,24.1,6158731.2023.3.27.12,99.61,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,13,94,3,3.1,,,13,,2023-03-27 13:00:00,2.3,7,,2023,Cloudy,Nuageux,ON,27,2023,2023-03-27T18:00:00,24.1,6158731.2023.3.27.13,99.62,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,14,89,3,3.3,,,13,,2023-03-27 14:00:00,1.6,6,,2023,NA,ND,ON,27,2023,2023-03-27T19:00:00,24.1,6158731.2023.3.27.14,99.64,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,15,91,3,3.3,,,16,,2023-03-27 15:00:00,2.0,7,,2023,NA,ND,ON,27,2023,2023-03-27T20:00:00,24.1,6158731.2023.3.27.15,99.63,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,16,90,3,3.4,,,8,,2023-03-27 16:00:00,2.0,8,,2023,Cloudy,Nuageux,ON,27,2023,2023-03-27T21:00:00,24.1,6158731.2023.3.27.16,99.69,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,17,79,3,4.0,,,7,,2023-03-27 17:00:00,0.7,12,,2023,NA,ND,ON,27,2023,2023-03-27T22:00:00,24.1,6158731.2023.3.27.17,99.73,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,18,74,3,4.3,,,7,,2023-03-27 18:00:00,0.2,12,,2023,NA,ND,ON,27,2023,2023-03-27T23:00:00,24.1,6158731.2023.3.27.18,99.82,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,19,100,3,2.6,,,8,,2023-03-27 19:00:00,2.6,17,,2023,Mostly Cloudy,Généralement nuageux,ON,28,2023,2023-03-28T00:00:00,24.1,6158731.2023.3.27.19,99.86,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,20,100,3,2.0,,,6,,2023-03-27 20:00:00,2.0,21,,2023,NA,ND,ON,28,2023,2023-03-28T01:00:00,24.1,6158731.2023.3.27.20,99.94,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,21,100,3,1.9,,,5,,2023-03-27 21:00:00,1.9,23,,2023,NA,ND,ON,28,2023,2023-03-28T02:00:00,24.1,6158731.2023.3.27.21,100.0,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,22,100,3,2.0,,,7,,2023-03-27 22:00:00,2.0,24,,2023,Mostly Cloudy,Généralement nuageux,ON,28,2023,2023-03-28T03:00:00,24.1,6158731.2023.3.27.22,100.02,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,23,100,3,2.0,,,10,,2023-03-27 23:00:00,2.0,22,,2023,NA,ND,ON,28,2023,2023-03-28T04:00:00,24.1,6158731.2023.3.27.23,100.0,,,,TORONTO INTL A,,,,6158731,3,,27
-79.63055555555556,43.67666666666667,,,0,100,3,1.9,,,8,,2023-03-28 00:00:00,1.9,23,,2023,NA,ND,ON,28,2023,2023-03-28T05:00:00,24.1,6158731.2023.3.28.0,100.01,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,1,100,3,1.7,,,9,,2023-03-28 01:00:00,1.7,25,,2023,Mostly Cloudy,Généralement nuageux,ON,28,2023,2023-03-28T06:00:00,24.1,6158731.2023.3.28.1,100.0,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,2,100,3,1.6,,,10,,2023-03-28 02:00:00,1.6,28,,2023,NA,ND,ON,28,2023,2023-03-28T07:00:00,24.1,6158731.2023.3.28.2,99.97,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,3,100,3,2.0,,,12,,2023-03-28 03:00:00,2.0,31,,2023,NA,ND,ON,28,2023,2023-03-28T08:00:00,24.1,6158731.2023.3.28.3,99.97,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,4,97,3,1.5,,,7,,2023-03-28 04:00:00,1.1,29,,2023,Mostly Cloudy,Généralement nuageux,ON,28,2023,2023-03-28T09:00:00,24.1,6158731.2023.3.28.4,100.0,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,5,91,3,1.4,,,10,,2023-03-28 05:00:00,0.1,31,,2023,NA,ND,ON,28,2023,2023-03-28T10:00:00,24.1,6158731.2023.3.28.5,100.02,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,6,83,3,1.1,,,12,,2023-03-28 06:00:00,-1.6,30,,2023,NA,ND,ON,28,2023,2023-03-28T11:00:00,24.1,6158731.2023.3.28.6,100.07,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,7,73,3,2.0,,,18,,2023-03-28 07:00:00,-2.4,35,,2023,Mostly Cloudy,Généralement nuageux,ON,28,2023,2023-03-28T12:00:00,24.1,6158731.2023.3.28.7,100.12,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,8,79,3,1.9,,,17,,2023-03-28 08:00:00,-1.4,36,,2023,NA,ND,ON,28,2023,2023-03-28T13:00:00,24.1,6158731.2023.3.28.8,100.15,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,9,77,3,3.5,,,12,,2023-03-28 09:00:00,-0.1,36,,2023,NA,ND,ON,28,2023,2023-03-28T14:00:00,24.1,6158731.2023.3.28.9,100.15,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,10,64,3,5.2,,,14,,2023-03-28 10:00:00,-1.0,2,,2023,Mainly Clear,Généralement dégagé,ON,28,2023,2023-03-28T15:00:00,24.1,6158731.2023.3.28.10,100.15,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,11,65,3,5.0,,,3,,2023-03-28 11:00:00,-1.0,22,,2023,NA,ND,ON,28,2023,2023-03-28T16:00:00,24.1,6158731.2023.3.28.11,100.14,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,12,75,3,5.0,,,15,,2023-03-28 12:00:00,0.8,16,,2023,NA,ND,ON,28,2023,2023-03-28T17:00:00,24.1,6158731.2023.3.28.12,100.14,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,13,69,3,5.9,,,13,,2023-03-28 13:00:00,0.6,13,,2023,Mostly Cloudy,Généralement nuageux,ON,28,2023,2023-03-28T18:00:00,24.1,6158731.2023.3.28.13,100.11,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,14,74,3,5.8,,,10,,2023-03-28 14:00:00,1.4,17,,2023,NA,ND,ON,28,2023,2023-03-28T19:00:00,24.1,6158731.2023.3.28.14,100.07,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,15,76,3,4.9,,,17,,2023-03-28 15:00:00,1.1,15,,2023,NA,ND,ON,28,2023,2023-03-28T20:00:00,24.1,6158731.2023.3.28.15,100.05,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,16,73,3,5.1,,,11,,2023-03-28 16:00:00,0.8,14,,2023,Mostly Cloudy,Généralement nuageux,ON,28,2023,2023-03-28T21:00:00,24.1,6158731.2023.3.28.16,100.01,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,17,70,3,5.0,,,15,,2023-03-28 17:00:00,0.0,15,,2023,NA,ND,ON,28,2023,2023-03-28T22:00:00,24.1,6158731.2023.3.28.17,100.0,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,18,62,3,5.1,,,12,,2023-03-28 18:00:00,-1.5,17,,2023,NA,ND,ON,28,2023,2023-03-28T23:00:00,24.1,6158731.2023.3.28.18,100.01,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,19,62,3,4.7,,,8,,2023-03-28 19:00:00,-1.8,17,,2023,Mainly Clear,Généralement dégagé,ON,29,2023,2023-03-29T00:00:00,24.1,6158731.2023.3.28.19,100.0,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,20,78,3,3.9,,,5,,2023-03-28 20:00:00,0.4,17,,2023,NA,ND,ON,29,2023,2023-03-29T01:00:00,24.1,6158731.2023.3.28.20,100.01,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,21,86,3,4.1,,,5,,2023-03-28 21:00:00,1.9,23,,2023,NA,ND,ON,29,2023,2023-03-29T02:00:00,24.1,6158731.2023.3.28.21,100.03,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,22,83,3,2.4,,,12,,2023-03-28 22:00:00,-0.3,24,,2023,Mainly Clear,Généralement dégagé,ON,29,2023,2023-03-29T03:00:00,24.1,6158731.2023.3.28.22,100.01,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,23,69,3,1.8,,,8,,2023-03-28 23:00:00,-3.2,23,,2023,NA,ND,ON,29,2023,2023-03-29T04:00:00,24.1,6158731.2023.3.28.23,99.95,,,,TORONTO INTL A,,,,6158731,3,,28
-79.63055555555556,43.67666666666667,,,0,66,3,1.7,,,7,,2023-03-29 00:00:00,-4.0,25,,2023,NA,ND,ON,29,2023,2023-03-29T05:00:00,24.1,6158731.2023.3.29.0,99.9,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,1,64,3,1.4,,,11,,2023-03-29 01:00:00,-4.7,23,,2023,Clear,Dégagé,ON,29,2023,2023-03-29T06:00:00,24.1,6158731.2023.3.29.1,99.86,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,2,64,3,1.2,,,10,,2023-03-29 02:00:00,-4.9,22,,2023,NA,ND,ON,29,2023,2023-03-29T07:00:00,24.1,6158731.2023.3.29.2,99.82,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,3,71,3,1.0,,,12,,2023-03-29 03:00:00,-3.6,22,,2023,NA,ND,ON,29,2023,2023-03-29T08:00:00,24.1,6158731.2023.3.29.3,99.79,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,4,74,3,1.0,,,11,,2023-03-29 04:00:00,-3.2,22,,2023,Clear,Dégagé,ON,29,2023,2023-03-29T09:00:00,24.1,6158731.2023.3.29.4,99.75,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,5,74,3,1.1,,,9,,2023-03-29 05:00:00,-3.0,22,,2023,NA,ND,ON,29,2023,2023-03-29T10:00:00,24.1,6158731.2023.3.29.5,99.76,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,6,74,3,1.3,,,10,,2023-03-29 06:00:00,-2.7,20,,2023,NA,ND,ON,29,2023,2023-03-29T11:00:00,24.1,6158731.2023.3.29.6,99.74,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,7,74,3,1.5,,,10,,2023-03-29 07:00:00,-2.5,18,,2023,Mainly Clear,Généralement dégagé,ON,29,2023,2023-03-29T12:00:00,24.1,6158731.2023.3.29.7,99.73,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,8,65,3,3.0,,,13,,2023-03-29 08:00:00,-2.9,18,,2023,NA,ND,ON,29,2023,2023-03-29T13:00:00,24.1,6158731.2023.3.29.8,99.65,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,9,60,3,5.1,,,9,,2023-03-29 09:00:00,-2.0,18,,2023,NA,ND,ON,29,2023,2023-03-29T14:00:00,24.1,6158731.2023.3.29.9,99.54,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,10,53,3,7.2,,,28,,2023-03-29 10:00:00,-1.8,22,,2023,Mostly Cloudy,Généralement nuageux,ON,29,2023,2023-03-29T15:00:00,24.1,6158731.2023.3.29.10,99.45,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,11,42,3,8.3,,,45,,2023-03-29 11:00:00,-3.9,27,,2023,NA,ND,ON,29,2023,2023-03-29T16:00:00,24.1,6158731.2023.3.29.11,99.36,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,12,47,3,7.5,,,46,,2023-03-29 12:00:00,-3.0,28,,2023,NA,ND,ON,29,2023,2023-03-29T17:00:00,24.1,6158731.2023.3.29.12,99.27,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,13,67,3,5.8,,,29,,2023-03-29 13:00:00,0.2,24,,2023,Rain,Pluie,ON,29,2023,2023-03-29T18:00:00,19.3,6158731.2023.3.29.13,99.22,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,14,100,3,3.5,,,27,,2023-03-29 14:00:00,3.5,25,,2023,"Rain,Fog","Pluie,Brouillard",ON,29,2023,2023-03-29T19:00:00,9.7,6158731.2023.3.29.14,99.19,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,15,97,3,0.1,,,35,,2023-03-29 15:00:00,-0.3,30,,2023,"Snow,Fog","Neige,Brouillard",ON,29,2023,2023-03-29T20:00:00,4.8,6158731.2023.3.29.15,99.4,,,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,16,67,3,0.0,,,46,,2023-03-29 16:00:00,-5.5,30,,2023,Mostly Cloudy,Généralement nuageux,ON,29,2023,2023-03-29T21:00:00,24.1,6158731.2023.3.29.16,99.5,,-8,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,17,52,3,-0.7,,,49,,2023-03-29 17:00:00,-9.3,30,,2023,NA,ND,ON,29,2023,2023-03-29T22:00:00,24.1,6158731.2023.3.29.17,99.66,,-9,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,18,59,3,-1.8,,,45,,2023-03-29 18:00:00,-8.9,30,,2023,NA,ND,ON,29,2023,2023-03-29T23:00:00,24.1,6158731.2023.3.29.18,99.81,,-10,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,19,62,3,-2.9,,,38,,2023-03-29 19:00:00,-9.2,30,,2023,Mainly Clear,Généralement dégagé,ON,30,2023,2023-03-30T00:00:00,24.1,6158731.2023.3.29.19,99.92,,-11,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,20,63,3,-3.3,,,32,,2023-03-29 20:00:00,-9.4,29,,2023,NA,ND,ON,30,2023,2023-03-30T01:00:00,24.1,6158731.2023.3.29.20,100.06,,-11,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,21,64,3,-3.5,,,29,,2023-03-29 21:00:00,-9.3,30,,2023,NA,ND,ON,30,2023,2023-03-30T02:00:00,24.1,6158731.2023.3.29.21,100.18,,-11,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,22,66,3,-3.9,,,23,,2023-03-29 22:00:00,-9.4,28,,2023,Clear,Dégagé,ON,30,2023,2023-03-30T03:00:00,24.1,6158731.2023.3.29.22,100.25,,-11,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,23,64,3,-4.1,,,20,,2023-03-29 23:00:00,-9.9,30,,2023,NA,ND,ON,30,2023,2023-03-30T04:00:00,24.1,6158731.2023.3.29.23,100.3,,-10,,TORONTO INTL A,,,,6158731,3,,29
-79.63055555555556,43.67666666666667,,,0,70,3,-5.1,,,17,,2023-03-30 00:00:00,-9.8,28,,2023,NA,ND,ON,30,2023,2023-03-30T05:00:00,24.1,6158731.2023.3.30.0,100.38,,-11,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,1,76,3,-6.3,,,13,,2023-03-30 01:00:00,-9.8,27,,2023,Clear,Dégagé,ON,30,2023,2023-03-30T06:00:00,24.1,6158731.2023.3.30.1,100.45,,-12,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,2,77,3,-5.6,,,9,,2023-03-30 02:00:00,-9.1,28,,2023,NA,ND,ON,30,2023,2023-03-30T07:00:00,24.1,6158731.2023.3.30.2,100.48,,-10,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,3,77,3,-5.9,,,14,,2023-03-30 03:00:00,-9.3,28,,2023,NA,ND,ON,30,2023,2023-03-30T08:00:00,24.1,6158731.2023.3.30.3,100.51,,-11,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,4,75,3,-6.5,,,14,,2023-03-30 04:00:00,-10.2,27,,2023,Clear,Dégagé,ON,30,2023,2023-03-30T09:00:00,24.1,6158731.2023.3.30.4,100.52,,-12,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,5,73,3,-6.4,,,13,,2023-03-30 05:00:00,-10.4,28,,2023,NA,ND,ON,30,2023,2023-03-30T10:00:00,24.1,6158731.2023.3.30.5,100.56,,-12,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,6,73,3,-6.0,,,14,,2023-03-30 06:00:00,-10.0,27,,2023,NA,ND,ON,30,2023,2023-03-30T11:00:00,24.1,6158731.2023.3.30.6,100.6,,-12,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,7,71,3,-4.2,,,11,,2023-03-30 07:00:00,-8.7,27,,2023,Clear,Dégagé,ON,30,2023,2023-03-30T12:00:00,24.1,6158731.2023.3.30.7,100.68,,-9,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,8,66,3,-2.8,,,15,,2023-03-30 08:00:00,-8.3,25,,2023,NA,ND,ON,30,2023,2023-03-30T13:00:00,24.1,6158731.2023.3.30.8,100.73,,-8,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,9,63,3,-1.4,,,11,,2023-03-30 09:00:00,-7.6,24,,2023,NA,ND,ON,30,2023,2023-03-30T14:00:00,24.1,6158731.2023.3.30.9,100.71,,-5,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,10,52,3,-1.2,,,9,,2023-03-30 10:00:00,-9.8,32,,2023,Mostly Cloudy,Généralement nuageux,ON,30,2023,2023-03-30T15:00:00,24.1,6158731.2023.3.30.10,100.73,,-4,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,11,46,3,0.1,,,18,,2023-03-30 11:00:00,-10.2,29,,2023,NA,ND,ON,30,2023,2023-03-30T16:00:00,24.1,6158731.2023.3.30.11,100.71,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,12,45,3,0.7,,,17,,2023-03-30 12:00:00,-9.9,27,,2023,NA,ND,ON,30,2023,2023-03-30T17:00:00,24.1,6158731.2023.3.30.12,100.67,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,13,46,3,1.6,,,14,,2023-03-30 13:00:00,-8.9,27,,2023,Mainly Clear,Généralement dégagé,ON,30,2023,2023-03-30T18:00:00,24.1,6158731.2023.3.30.13,100.64,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,14,42,3,1.7,,,9,,2023-03-30 14:00:00,-9.8,24,,2023,NA,ND,ON,30,2023,2023-03-30T19:00:00,24.1,6158731.2023.3.30.14,100.57,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,15,37,3,3.6,,,17,,2023-03-30 15:00:00,-9.7,25,,2023,NA,ND,ON,30,2023,2023-03-30T20:00:00,24.1,6158731.2023.3.30.15,100.49,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,16,38,3,4.0,,,13,,2023-03-30 16:00:00,-8.9,23,,2023,Clear,Dégagé,ON,30,2023,2023-03-30T21:00:00,24.1,6158731.2023.3.30.16,100.41,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,17,40,3,3.5,,,18,,2023-03-30 17:00:00,-8.8,20,,2023,NA,ND,ON,30,2023,2023-03-30T22:00:00,24.1,6158731.2023.3.30.17,100.35,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,18,55,3,2.7,,,13,,2023-03-30 18:00:00,-5.5,18,,2023,NA,ND,ON,30,2023,2023-03-30T23:00:00,24.1,6158731.2023.3.30.18,100.32,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,19,61,3,1.4,,,16,,2023-03-30 19:00:00,-5.2,19,,2023,Mostly Cloudy,Généralement nuageux,ON,31,2023,2023-03-31T00:00:00,24.1,6158731.2023.3.30.19,100.38,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,20,61,3,1.1,,,13,,2023-03-30 20:00:00,-5.6,20,,2023,NA,ND,ON,31,2023,2023-03-31T01:00:00,24.1,6158731.2023.3.30.20,100.36,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,21,60,3,0.9,,,11,,2023-03-30 21:00:00,-5.9,23,,2023,NA,ND,ON,31,2023,2023-03-31T02:00:00,24.1,6158731.2023.3.30.21,100.36,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,22,59,3,0.6,,,6,,2023-03-30 22:00:00,-6.5,19,,2023,Mainly Clear,Généralement dégagé,ON,31,2023,2023-03-31T03:00:00,24.1,6158731.2023.3.30.22,100.29,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,23,61,3,0.1,,,5,,2023-03-30 23:00:00,-6.5,17,,2023,NA,ND,ON,31,2023,2023-03-31T04:00:00,24.1,6158731.2023.3.30.23,100.24,,,,TORONTO INTL A,,,,6158731,3,,30
-79.63055555555556,43.67666666666667,,,0,61,3,0.0,,,6,,2023-03-31 00:00:00,-6.7,16,,2023,NA,ND,ON,31,2023,2023-03-31T05:00:00,24.1,6158731.2023.3.31.0,100.21,,-2,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,1,64,3,0.2,,,6,,2023-03-31 01:00:00,-5.7,15,,2023,Cloudy,Nuageux,ON,31,2023,2023-03-31T06:00:00,24.1,6158731.2023.3.31.1,100.16,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,2,65,3,0.4,,,7,,2023-03-31 02:00:00,-5.3,15,,2023,NA,ND,ON,31,2023,2023-03-31T07:00:00,24.1,6158731.2023.3.31.2,100.13,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,3,68,3,0.7,,,4,,2023-03-31 03:00:00,-4.5,16,,2023,NA,ND,ON,31,2023,2023-03-31T08:00:00,24.1,6158731.2023.3.31.3,100.11,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,4,69,3,0.9,,,4,,2023-03-31 04:00:00,-4.2,26,,2023,Cloudy,Nuageux,ON,31,2023,2023-03-31T09:00:00,24.1,6158731.2023.3.31.4,100.14,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,5,75,3,0.7,,,7,,2023-03-31 05:00:00,-3.2,9,,2023,Rain,Pluie,ON,31,2023,2023-03-31T10:00:00,12.9,6158731.2023.3.31.5,100.0,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,6,67,3,1.2,,,8,,2023-03-31 06:00:00,-4.2,15,,2023,NA,ND,ON,31,2023,2023-03-31T11:00:00,24.1,6158731.2023.3.31.6,99.97,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,7,72,3,1.5,,,10,,2023-03-31 07:00:00,-3.0,11,,2023,Rain,Pluie,ON,31,2023,2023-03-31T12:00:00,19.3,6158731.2023.3.31.7,99.79,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,8,65,3,2.4,,,17,,2023-03-31 08:00:00,-3.5,11,,2023,NA,ND,ON,31,2023,2023-03-31T13:00:00,24.1,6158731.2023.3.31.8,99.74,,,,TORONTO INTL A,,,,6158731,3,,31
-79.63055555555556,43.67666666666667,,,9,93,3,1.9,,,15,,2023-03-31 09:00:00,1.0,11,,2023,"Rain,Fog","Pluie,Brouillard",ON,31,2023,2023-03-31T14:00:00,9.7,6158731.2023.3.31.9,99.61,,,,TORONTO INTL A,,,,6158731,3,,31
