x,y,PROVINCE_CODE,TEMP_FLAG,UTC_DAY,UTC_MONTH,WINDCHILL_FLAG,RELATIVE_HUMIDITY_FLAG,WEATHER_ENG_DESC,UTC_DATE,DEW_POINT_TEMP,WINDCHILL,VISIBILITY_FLAG,HUMIDEX_FLAG,LOCAL_YEAR,VISIBILITY,WIND_SPEED_FLAG,STATION_PRESSURE_FLAG,UTC_YEAR,WIND_DIRECTION,LOCAL_HOUR,PRECIP_AMOUNT_FLAG,RELATIVE_HUMIDITY,TEMP,ID,STATION_NAME,DEW_POINT_TEMP_FLAG,STATION_PRESSURE,WIND_DIRECTION_FLAG,LOCAL_MONTH,PRECIP_AMOUNT,LOCAL_DATE,LOCAL_DAY,CLIMATE_IDENTIFIER,WIND_SPEED,HUMIDEX,WEATHER_FRE_DESC
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T04:00:00,18.7,,,,2020,24.1,,,2020,20,23,,80,22.3,6158731.2020.6.22.23,TORONTO INTL A,,98.88,,6,,2020-06-22 23:00:00,22,6158731,8,29,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T05:00:00,19.1,,,,2020,24.1,,,2020,17,0,,84,21.9,6158731.2020.6.23.0,TORONTO INTL A,,98.79,,6,,2020-06-23 00:00:00,23,6158731,9,29,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,Mostly Cloudy,2020-06-23T06:00:00,19.6,,,,2020,24.1,,,2020,14,1,,88,21.6,6158731.2020.6.23.1,TORONTO INTL A,,98.72,,6,,2020-06-23 01:00:00,23,6158731,7,29,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T07:00:00,19.8,,,,2020,24.1,,,2020,16,2,,91,21.4,6158731.2020.6.23.2,TORONTO INTL A,,98.67,,6,,2020-06-23 02:00:00,23,6158731,11,29,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T08:00:00,19.3,,,,2020,24.1,,,2020,19,3,,91,20.8,6158731.2020.6.23.3,TORONTO INTL A,,98.6,,6,,2020-06-23 03:00:00,23,6158731,11,28,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,Mostly Cloudy,2020-06-23T09:00:00,18.6,,,,2020,24.1,,,2020,21,4,,87,20.8,6158731.2020.6.23.4,TORONTO INTL A,,98.57,,6,,2020-06-23 04:00:00,23,6158731,9,27,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T10:00:00,18.6,,,,2020,24.1,,,2020,18,5,,86,21.0,6158731.2020.6.23.5,TORONTO INTL A,,98.56,,6,,2020-06-23 05:00:00,23,6158731,7,27,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T11:00:00,18.6,,,,2020,24.1,,,2020,15,6,,83,21.4,6158731.2020.6.23.6,TORONTO INTL A,,98.52,,6,,2020-06-23 06:00:00,23,6158731,5,28,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,Mostly Cloudy,2020-06-23T12:00:00,19.1,,,,2020,24.1,,,2020,16,7,,83,22.1,6158731.2020.6.23.7,TORONTO INTL A,,98.46,,6,,2020-06-23 07:00:00,23,6158731,9,29,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T13:00:00,20.1,,,,2020,24.1,,,2020,15,8,,81,23.4,6158731.2020.6.23.8,TORONTO INTL A,,98.42,,6,,2020-06-23 08:00:00,23,6158731,10,31,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T14:00:00,20.5,,,,2020,19.3,,,2020,14,9,,82,23.7,6158731.2020.6.23.9,TORONTO INTL A,,98.37,,6,,2020-06-23 09:00:00,23,6158731,15,32,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,Cloudy,2020-06-23T15:00:00,20.2,,,,2020,19.3,,,2020,15,10,,81,23.7,6158731.2020.6.23.10,TORONTO INTL A,,98.33,,6,,2020-06-23 10:00:00,23,6158731,17,31,Nuageux
-79.63055555555556,43.67666666666667,ON,,23,6,,,Rain Showers,2020-06-23T16:00:00,21.0,,,,2020,19.3,,,2020,13,11,,89,22.9,6158731.2020.6.23.11,TORONTO INTL A,,98.26,,6,,2020-06-23 11:00:00,23,6158731,11,31,Averses de pluie
-79.63055555555556,43.67666666666667,ON,,23,6,,,Rain Showers,2020-06-23T17:00:00,21.6,,,,2020,12.9,,,2020,18,12,,95,22.4,6158731.2020.6.23.12,TORONTO INTL A,,98.2,,6,,2020-06-23 12:00:00,23,6158731,15,31,Averses de pluie
-79.63055555555556,43.67666666666667,ON,,23,6,,,Rain Showers,2020-06-23T18:00:00,21.1,,,,2020,12.9,,,2020,18,13,,94,22.0,6158731.2020.6.23.13,TORONTO INTL A,,98.14,,6,,2020-06-23 13:00:00,23,6158731,16,31,Averses de pluie
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T19:00:00,21.2,,,,2020,19.3,,,2020,15,14,,94,22.3,6158731.2020.6.23.14,TORONTO INTL A,,98.02,,6,,2020-06-23 14:00:00,23,6158731,16,31,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T20:00:00,20.9,,,,2020,19.3,,,2020,14,15,,94,21.8,6158731.2020.6.23.15,TORONTO INTL A,,97.95,,6,,2020-06-23 15:00:00,23,6158731,15,30,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,Mostly Cloudy,2020-06-23T21:00:00,19.5,,,,2020,24.1,,,2020,19,16,,88,21.5,6158731.2020.6.23.16,TORONTO INTL A,,97.9,,6,,2020-06-23 16:00:00,23,6158731,24,29,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T22:00:00,20.7,,,,2020,24.1,,,2020,21,17,,82,23.9,6158731.2020.6.23.17,TORONTO INTL A,,97.86,,6,,2020-06-23 17:00:00,23,6158731,14,32,ND
-79.63055555555556,43.67666666666667,ON,,23,6,,,NA,2020-06-23T23:00:00,19.2,,,,2020,24.1,,,2020,23,18,,69,25.3,6158731.2020.6.23.18,TORONTO INTL A,,97.88,,6,,2020-06-23 18:00:00,23,6158731,17,32,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Rain Showers,2020-06-24T00:00:00,19.1,,,,2020,24.1,,,2020,20,19,,72,24.4,6158731.2020.6.23.19,TORONTO INTL A,,97.89,,6,,2020-06-23 19:00:00,23,6158731,24,31,Averses de pluie
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T01:00:00,18.5,,,,2020,24.1,,,2020,21,20,,73,23.4,6158731.2020.6.23.20,TORONTO INTL A,,97.9,,6,,2020-06-23 20:00:00,23,6158731,22,30,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T02:00:00,15.4,,,,2020,24.1,,,2020,26,21,,79,19.0,6158731.2020.6.23.21,TORONTO INTL A,,98.01,,6,,2020-06-23 21:00:00,23,6158731,32,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Mostly Cloudy,2020-06-24T03:00:00,13.6,,,,2020,24.1,,,2020,26,22,,76,17.9,6158731.2020.6.23.22,TORONTO INTL A,,98.08,,6,,2020-06-23 22:00:00,23,6158731,35,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T04:00:00,13.3,,,,2020,24.1,,,2020,24,23,,74,18.1,6158731.2020.6.23.23,TORONTO INTL A,,98.06,,6,,2020-06-23 23:00:00,23,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T05:00:00,12.8,,,,2020,24.1,,,2020,25,0,,71,18.0,6158731.2020.6.24.0,TORONTO INTL A,,98.08,,6,,2020-06-24 00:00:00,24,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Mostly Cloudy,2020-06-24T06:00:00,12.1,,,,2020,24.1,,,2020,24,1,,70,17.5,6158731.2020.6.24.1,TORONTO INTL A,,98.12,,6,,2020-06-24 01:00:00,24,6158731,24,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T07:00:00,11.8,,,,2020,24.1,,,2020,26,2,,72,16.9,6158731.2020.6.24.2,TORONTO INTL A,,98.15,,6,,2020-06-24 02:00:00,24,6158731,30,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T08:00:00,12.0,,,,2020,24.1,,,2020,25,3,,75,16.4,6158731.2020.6.24.3,TORONTO INTL A,,98.17,,6,,2020-06-24 03:00:00,24,6158731,26,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Mostly Cloudy,2020-06-24T09:00:00,12.0,,,,2020,24.1,,,2020,25,4,,76,16.2,6158731.2020.6.24.4,TORONTO INTL A,,98.23,,6,,2020-06-24 04:00:00,24,6158731,20,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T10:00:00,12.0,,,,2020,24.1,,,2020,25,5,,77,16.1,6158731.2020.6.24.5,TORONTO INTL A,,98.26,,6,,2020-06-24 05:00:00,24,6158731,27,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T11:00:00,12.2,,,,2020,24.1,,,2020,25,6,,77,16.2,6158731.2020.6.24.6,TORONTO INTL A,,98.32,,6,,2020-06-24 06:00:00,24,6158731,30,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Mostly Cloudy,2020-06-24T12:00:00,11.8,,,,2020,24.1,,,2020,26,7,,73,16.6,6158731.2020.6.24.7,TORONTO INTL A,,98.35,,6,,2020-06-24 07:00:00,24,6158731,28,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T13:00:00,11.4,,,,2020,24.1,,,2020,27,8,,69,17.0,6158731.2020.6.24.8,TORONTO INTL A,,98.42,,6,,2020-06-24 08:00:00,24,6158731,36,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T14:00:00,10.8,,,,2020,24.1,,,2020,27,9,,63,17.8,6158731.2020.6.24.9,TORONTO INTL A,,98.47,,6,,2020-06-24 09:00:00,24,6158731,38,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Mostly Cloudy,2020-06-24T15:00:00,10.4,,,,2020,24.1,,,2020,28,10,,58,18.6,6158731.2020.6.24.10,TORONTO INTL A,,98.51,,6,,2020-06-24 10:00:00,24,6158731,40,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T16:00:00,9.5,,,,2020,24.1,,,2020,28,11,,56,18.4,6158731.2020.6.24.11,TORONTO INTL A,,98.59,,6,,2020-06-24 11:00:00,24,6158731,37,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T17:00:00,9.6,,,,2020,24.1,,,2020,26,12,,47,21.2,6158731.2020.6.24.12,TORONTO INTL A,,98.63,,6,,2020-06-24 12:00:00,24,6158731,28,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Mostly Cloudy,2020-06-24T18:00:00,9.4,,,,2020,24.1,,,2020,26,13,,47,21.1,6158731.2020.6.24.13,TORONTO INTL A,,98.68,,6,,2020-06-24 13:00:00,24,6158731,37,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T19:00:00,10.6,,,,2020,24.1,,,2020,26,14,,53,20.2,6158731.2020.6.24.14,TORONTO INTL A,,98.71,,6,,2020-06-24 14:00:00,24,6158731,31,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T20:00:00,10.0,,,,2020,24.1,,,2020,27,15,,46,21.9,6158731.2020.6.24.15,TORONTO INTL A,,98.7,,6,,2020-06-24 15:00:00,24,6158731,28,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,Mostly Cloudy,2020-06-24T21:00:00,9.4,,,,2020,24.1,,,2020,26,16,,41,23.2,6158731.2020.6.24.16,TORONTO INTL A,,98.68,,6,,2020-06-24 16:00:00,24,6158731,30,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T22:00:00,8.8,,,,2020,24.1,,,2020,27,17,,45,20.9,6158731.2020.6.24.17,TORONTO INTL A,,98.71,,6,,2020-06-24 17:00:00,24,6158731,26,,ND
-79.63055555555556,43.67666666666667,ON,,24,6,,,NA,2020-06-24T23:00:00,7.9,,,,2020,24.1,,,2020,27,18,,43,20.9,6158731.2020.6.24.18,TORONTO INTL A,,98.74,,6,,2020-06-24 18:00:00,24,6158731,31,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mostly Cloudy,2020-06-25T00:00:00,9.3,,,,2020,24.1,,,2020,25,19,,51,19.7,6158731.2020.6.24.19,TORONTO INTL A,,98.81,,6,,2020-06-24 19:00:00,24,6158731,21,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T01:00:00,11.7,,,,2020,24.1,,,2020,22,20,,61,19.3,6158731.2020.6.24.20,TORONTO INTL A,,98.8,,6,,2020-06-24 20:00:00,24,6158731,21,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T02:00:00,12.2,,,,2020,24.1,,,2020,22,21,,67,18.4,6158731.2020.6.24.21,TORONTO INTL A,,98.82,,6,,2020-06-24 21:00:00,24,6158731,19,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mainly Clear,2020-06-25T03:00:00,12.4,,,,2020,24.1,,,2020,24,22,,72,17.5,6158731.2020.6.24.22,TORONTO INTL A,,98.83,,6,,2020-06-24 22:00:00,24,6158731,21,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T04:00:00,12.5,,,,2020,24.1,,,2020,25,23,,81,15.8,6158731.2020.6.24.23,TORONTO INTL A,,98.85,,6,,2020-06-24 23:00:00,24,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T05:00:00,12.1,,,,2020,24.1,,,2020,25,0,,79,15.6,6158731.2020.6.25.0,TORONTO INTL A,,98.91,,6,,2020-06-25 00:00:00,25,6158731,18,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mainly Clear,2020-06-25T06:00:00,11.2,,,,2020,24.1,,,2020,28,1,,73,15.9,6158731.2020.6.25.1,TORONTO INTL A,,98.94,,6,,2020-06-25 01:00:00,25,6158731,20,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T07:00:00,10.6,,,,2020,24.1,,,2020,29,2,,74,15.2,6158731.2020.6.25.2,TORONTO INTL A,,98.94,,6,,2020-06-25 02:00:00,25,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T08:00:00,10.4,,,,2020,24.1,,,2020,28,3,,81,13.6,6158731.2020.6.25.3,TORONTO INTL A,,98.99,,6,,2020-06-25 03:00:00,25,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mainly Clear,2020-06-25T09:00:00,10.0,,,,2020,24.1,,,2020,28,4,,85,12.5,6158731.2020.6.25.4,TORONTO INTL A,,99.04,,6,,2020-06-25 04:00:00,25,6158731,10,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T10:00:00,9.8,,,,2020,24.1,,,2020,28,5,,87,11.8,6158731.2020.6.25.5,TORONTO INTL A,,99.08,,6,,2020-06-25 05:00:00,25,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T11:00:00,10.0,,,,2020,24.1,,,2020,29,6,,71,15.2,6158731.2020.6.25.6,TORONTO INTL A,,99.16,,6,,2020-06-25 06:00:00,25,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mainly Clear,2020-06-25T12:00:00,10.1,,,,2020,24.1,,,2020,25,7,,61,17.6,6158731.2020.6.25.7,TORONTO INTL A,,99.2,,6,,2020-06-25 07:00:00,25,6158731,8,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T13:00:00,11.8,,,,2020,24.1,,,2020,26,8,,62,19.1,6158731.2020.6.25.8,TORONTO INTL A,,99.21,,6,,2020-06-25 08:00:00,25,6158731,7,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T14:00:00,10.4,,,,2020,24.1,,,2020,22,9,,54,19.9,6158731.2020.6.25.9,TORONTO INTL A,,99.23,,6,,2020-06-25 09:00:00,25,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mostly Cloudy,2020-06-25T15:00:00,11.3,,,,2020,24.1,,,2020,20,10,,50,22.2,6158731.2020.6.25.10,TORONTO INTL A,,99.25,,6,,2020-06-25 10:00:00,25,6158731,10,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T16:00:00,11.3,,,,2020,24.1,,,2020,25,11,,47,23.2,6158731.2020.6.25.11,TORONTO INTL A,,99.26,,6,,2020-06-25 11:00:00,25,6158731,19,25,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T17:00:00,9.0,,,,2020,24.1,,,2020,24,12,,37,24.4,6158731.2020.6.25.12,TORONTO INTL A,,99.27,,6,,2020-06-25 12:00:00,25,6158731,27,25,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mostly Cloudy,2020-06-25T18:00:00,8.4,,,,2020,24.1,,,2020,23,13,,34,25.2,6158731.2020.6.25.13,TORONTO INTL A,,99.24,,6,,2020-06-25 13:00:00,25,6158731,26,26,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T19:00:00,11.0,,,,2020,24.1,,,2020,23,14,,41,25.2,6158731.2020.6.25.14,TORONTO INTL A,,99.19,,6,,2020-06-25 14:00:00,25,6158731,12,27,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T20:00:00,11.6,,,,2020,24.1,,,2020,25,15,,41,25.5,6158731.2020.6.25.15,TORONTO INTL A,,99.15,,6,,2020-06-25 15:00:00,25,6158731,23,28,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,Mostly Cloudy,2020-06-25T21:00:00,12.0,,,,2020,24.1,,,2020,27,16,,40,26.3,6158731.2020.6.25.16,TORONTO INTL A,,99.11,,6,,2020-06-25 16:00:00,25,6158731,18,29,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T22:00:00,9.8,,,,2020,24.1,,,2020,27,17,,37,25.1,6158731.2020.6.25.17,TORONTO INTL A,,99.09,,6,,2020-06-25 17:00:00,25,6158731,32,26,ND
-79.63055555555556,43.67666666666667,ON,,25,6,,,NA,2020-06-25T23:00:00,10.5,,,,2020,24.1,,,2020,26,18,,42,24.1,6158731.2020.6.25.18,TORONTO INTL A,,99.11,,6,,2020-06-25 18:00:00,25,6158731,23,26,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Mainly Clear,2020-06-26T00:00:00,10.0,,,,2020,24.1,,,2020,29,19,,41,23.9,6158731.2020.6.25.19,TORONTO INTL A,,99.16,,6,,2020-06-25 19:00:00,25,6158731,23,25,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T01:00:00,9.2,,,,2020,24.1,,,2020,28,20,,46,21.1,6158731.2020.6.25.20,TORONTO INTL A,,99.18,,6,,2020-06-25 20:00:00,25,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T02:00:00,9.1,,,,2020,24.1,,,2020,27,21,,49,20.0,6158731.2020.6.25.21,TORONTO INTL A,,99.24,,6,,2020-06-25 21:00:00,25,6158731,10,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Clear,2020-06-26T03:00:00,10.2,,,,2020,24.1,,,2020,23,22,,53,19.9,6158731.2020.6.25.22,TORONTO INTL A,,99.26,,6,,2020-06-25 22:00:00,25,6158731,10,,Dégagé
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T04:00:00,10.2,,,,2020,24.1,,,2020,22,23,,56,19.1,6158731.2020.6.25.23,TORONTO INTL A,,99.25,,6,,2020-06-25 23:00:00,25,6158731,8,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T05:00:00,10.8,,,,2020,24.1,,,2020,22,0,,57,19.2,6158731.2020.6.26.0,TORONTO INTL A,,99.25,,6,,2020-06-26 00:00:00,26,6158731,10,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Mostly Cloudy,2020-06-26T06:00:00,11.3,,,,2020,24.1,,,2020,24,1,,64,18.2,6158731.2020.6.26.1,TORONTO INTL A,,99.25,,6,,2020-06-26 01:00:00,26,6158731,9,,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T07:00:00,11.6,,,,2020,24.1,,,2020,24,2,,66,18.0,6158731.2020.6.26.2,TORONTO INTL A,,99.26,,6,,2020-06-26 02:00:00,26,6158731,6,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T08:00:00,11.8,,,,2020,24.1,,,2020,28,3,,70,17.2,6158731.2020.6.26.3,TORONTO INTL A,,99.3,,6,,2020-06-26 03:00:00,26,6158731,14,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Mainly Clear,2020-06-26T09:00:00,11.6,,,,2020,24.1,,,2020,28,4,,74,16.2,6158731.2020.6.26.4,TORONTO INTL A,,99.3,,6,,2020-06-26 04:00:00,26,6158731,8,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T10:00:00,11.7,,,,2020,24.1,,,2020,27,5,,79,15.3,6158731.2020.6.26.5,TORONTO INTL A,,99.33,,6,,2020-06-26 05:00:00,26,6158731,12,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T11:00:00,12.1,,,,2020,24.1,,,2020,28,6,,66,18.4,6158731.2020.6.26.6,TORONTO INTL A,,99.32,,6,,2020-06-26 06:00:00,26,6158731,9,,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Mainly Clear,2020-06-26T12:00:00,12.1,,,,2020,24.1,,,2020,28,7,,56,21.0,6158731.2020.6.26.7,TORONTO INTL A,,99.33,,6,,2020-06-26 07:00:00,26,6158731,12,,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T13:00:00,9.7,,,,2020,24.1,,,2020,27,8,,38,24.6,6158731.2020.6.26.8,TORONTO INTL A,,99.36,,6,,2020-06-26 08:00:00,26,6158731,15,26,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T14:00:00,8.7,,,,2020,24.1,,,2020,27,9,,33,25.9,6158731.2020.6.26.9,TORONTO INTL A,,99.33,,6,,2020-06-26 09:00:00,26,6158731,26,27,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Mainly Clear,2020-06-26T15:00:00,10.7,,,,2020,24.1,,,2020,27,10,,37,26.4,6158731.2020.6.26.10,TORONTO INTL A,,99.29,,6,,2020-06-26 10:00:00,26,6158731,30,28,Généralement dégagé
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T16:00:00,11.2,,,,2020,24.1,,,2020,26,11,,35,27.9,6158731.2020.6.26.11,TORONTO INTL A,,99.24,,6,,2020-06-26 11:00:00,26,6158731,26,30,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T17:00:00,12.9,,,,2020,24.1,,,2020,27,12,,39,28.0,6158731.2020.6.26.12,TORONTO INTL A,,99.2,,6,,2020-06-26 12:00:00,26,6158731,24,31,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Mostly Cloudy,2020-06-26T18:00:00,13.5,,,,2020,24.1,,,2020,26,13,,37,29.3,6158731.2020.6.26.13,TORONTO INTL A,,99.16,,6,,2020-06-26 13:00:00,26,6158731,26,32,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T19:00:00,13.3,,,,2020,24.1,,,2020,27,14,,36,29.5,6158731.2020.6.26.14,TORONTO INTL A,,99.16,,6,,2020-06-26 14:00:00,26,6158731,20,32,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T20:00:00,12.6,,,,2020,24.1,,,2020,25,15,,36,29.1,6158731.2020.6.26.15,TORONTO INTL A,,99.14,,6,,2020-06-26 15:00:00,26,6158731,26,32,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,Mostly Cloudy,2020-06-26T21:00:00,11.4,,,,2020,24.1,,,2020,27,16,,32,29.4,6158731.2020.6.26.16,TORONTO INTL A,,99.09,,6,,2020-06-26 16:00:00,26,6158731,28,31,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T22:00:00,10.8,,,,2020,24.1,,,2020,25,17,,34,27.8,6158731.2020.6.26.17,TORONTO INTL A,,99.06,,6,,2020-06-26 17:00:00,26,6158731,23,29,ND
-79.63055555555556,43.67666666666667,ON,,26,6,,,NA,2020-06-26T23:00:00,10.0,,,,2020,24.1,,,2020,25,18,,32,28.1,6158731.2020.6.26.18,TORONTO INTL A,,99.02,,6,,2020-06-26 18:00:00,26,6158731,22,29,ND
-79.63055555555556,43.67666666666667,ON,,27,6,,,Clear,2020-06-27T00:00:00,11.9,,,,2020,24.1,,,2020,22,19,,40,26.5,6158731.2020.6.26.19,TORONTO INTL A,,99.0,,6,,2020-06-26 19:00:00,26,6158731,25,29,Dégagé
-79.63055555555556,43.67666666666667,ON,,27,6,,,NA,2020-06-27T01:00:00,11.9,,,,2020,24.1,,,2020,23,20,,43,25.0,6158731.2020.6.26.20,TORONTO INTL A,,99.01,,6,,2020-06-26 20:00:00,26,6158731,23,27,ND
-79.63055555555556,43.67666666666667,ON,,27,6,,,NA,2020-06-27T02:00:00,12.5,,,,2020,24.1,,,2020,22,21,,47,24.2,6158731.2020.6.26.21,TORONTO INTL A,,98.99,,6,,2020-06-26 21:00:00,26,6158731,15,27,ND
-79.63055555555556,43.67666666666667,ON,,27,6,,,Mostly Cloudy,2020-06-27T03:00:00,12.6,,,,2020,24.1,,,2020,21,22,,49,23.8,6158731.2020.6.26.22,TORONTO INTL A,,98.95,,6,,2020-06-26 22:00:00,26,6158731,9,26,Généralement nuageux
-79.63055555555556,43.67666666666667,ON,,27,6,,,NA,2020-06-27T04:00:00,12.7,,,,2020,24.1,,,2020,19,23,,52,22.9,6158731.2020.6.26.23,TORONTO INTL A,,98.84,,6,,2020-06-26 23:00:00,26,6158731,8,26,ND
-79.63055555555556,43.67666666666667,ON,,27,6,,,NA,2020-06-27T05:00:00,12.3,,,,2020,24.1,,,2020,15,0,,59,20.5,6158731.2020.6.27.0,TORONTO INTL A,,98.78,,6,,2020-06-27 00:00:00,27,6158731,10,,ND
-79.63055555555556,43.67666666666667,ON,,27,6,,,Cloudy,2020-06-27T06:00:00,12.5,,,,2020,24.1,,,2020,14,1,,59,20.8,6158731.2020.6.27.1,TORONTO INTL A,,98.76,,6,,2020-06-27 01:00:00,27,6158731,6,,Nuageux
-79.63055555555556,43.67666666666667,ON,,27,6,,,NA,2020-06-27T07:00:00,12.9,,,,2020,24.1,,,2020,12,2,,62,20.3,6158731.2020.6.27.2,TORONTO INTL A,,98.68,,6,,2020-06-27 02:00:00,27,6158731,7,,ND
-79.63055555555556,43.67666666666667,ON,,27,6,,,Rain,2020-06-27T08:00:00,16.4,,,,2020,19.3,,,2020,21,3,,78,20.3,6158731.2020.6.27.3,TORONTO INTL A,,98.67,,6,,2020-06-27 03:00:00,27,6158731,21,25,Pluie
