x,y,WIND_SPEED_FLAG,UTC_DATE,LOCAL_HOUR,STATION_NAME,STATION_PRESSURE,TEMP,UTC_YEAR,DEW_POINT_TEMP_FLAG,STATION_PRESSURE_FLAG,LOCAL_DATE,LOCAL_MONTH,RELATIVE_HUMIDITY,WINDCHILL,WIND_DIRECTION,WINDCHILL_FLAG,HUMIDEX_FLAG,LOCAL_YEAR,PRECIP_AMOUNT,DEW_POINT_TEMP,UTC_DAY,VISIBILITY,VISIBILITY_FLAG,WIND_DIRECTION_FLAG,LOCAL_DAY,TEMP_FLAG,PRECIP_AMOUNT_FLAG,ID,PROVINCE_CODE,CLIMATE_IDENTIFIER,WEATHER_FRE_DESC,UTC_MONTH,RELATIVE_HUMIDITY_FLAG,WIND_SPEED,WEATHER_ENG_DESC,HUMIDEX
-79.63055555555556,43.67666666666667,,2024-02-21T19:00:00,14,TORONTO INTL A,99.64,8.6,2024,,,2024-02-21 14:00:00,2,50,,15,,,2024,,-1.1,21,24.1,,,21,,,6158731.2024.2.21.14,ON,6158731,ND,2,,14,NA,
-79.63055555555556,43.67666666666667,,2024-02-21T20:00:00,15,TORONTO INTL A,99.57,8.4,2024,,,2024-02-21 15:00:00,2,51,,14,,,2024,,-1.1,21,24.1,,,21,,,6158731.2024.2.21.15,ON,6158731,ND,2,,14,NA,
-79.63055555555556,43.67666666666667,,2024-02-21T21:00:00,16,TORONTO INTL A,99.49,9.2,2024,,,2024-02-21 16:00:00,2,44,,16,,,2024,,-2.3,21,24.1,,,21,,,6158731.2024.2.21.16,ON,6158731,Généralement nuageux,2,,13,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-21T22:00:00,17,TORONTO INTL A,99.42,8.0,2024,,,2024-02-21 17:00:00,2,53,,15,,,2024,,-1.0,21,24.1,,,21,,,6158731.2024.2.21.17,ON,6158731,ND,2,,13,NA,
-79.63055555555556,43.67666666666667,,2024-02-21T23:00:00,18,TORONTO INTL A,99.41,7.4,2024,,,2024-02-21 18:00:00,2,56,,14,,,2024,,-0.8,21,24.1,,,21,,,6158731.2024.2.21.18,ON,6158731,ND,2,,12,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T00:00:00,19,TORONTO INTL A,99.34,7.2,2024,,,2024-02-21 19:00:00,2,57,,15,,,2024,,-0.6,22,24.1,,,21,,,6158731.2024.2.21.19,ON,6158731,Nuageux,2,,10,Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-22T01:00:00,20,TORONTO INTL A,99.27,6.5,2024,,,2024-02-21 20:00:00,2,61,,14,,,2024,,-0.4,22,24.1,,,21,,,6158731.2024.2.21.20,ON,6158731,ND,2,,12,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T02:00:00,21,TORONTO INTL A,99.23,5.8,2024,,,2024-02-21 21:00:00,2,65,,14,,,2024,,-0.2,22,24.1,,,21,,,6158731.2024.2.21.21,ON,6158731,ND,2,,13,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T03:00:00,22,TORONTO INTL A,99.2,6.0,2024,,,2024-02-21 22:00:00,2,63,,14,,,2024,,-0.4,22,24.1,,,21,,,6158731.2024.2.21.22,ON,6158731,Généralement nuageux,2,,9,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-22T04:00:00,23,TORONTO INTL A,99.12,6.2,2024,,,2024-02-21 23:00:00,2,62,,14,,,2024,,-0.5,22,24.1,,,21,,,6158731.2024.2.21.23,ON,6158731,ND,2,,8,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T05:00:00,0,TORONTO INTL A,99.05,7.3,2024,,,2024-02-22 00:00:00,2,53,,17,,,2024,,-1.6,22,24.1,,,22,,,6158731.2024.2.22.0,ON,6158731,ND,2,,16,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T06:00:00,1,TORONTO INTL A,98.98,7.1,2024,,,2024-02-22 01:00:00,2,54,,17,,,2024,,-1.5,22,24.1,,,22,,,6158731.2024.2.22.1,ON,6158731,Nuageux,2,,13,Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-22T07:00:00,2,TORONTO INTL A,98.89,7.2,2024,,,2024-02-22 02:00:00,2,54,,16,,,2024,,-1.5,22,24.1,,,22,,,6158731.2024.2.22.2,ON,6158731,ND,2,,9,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T08:00:00,3,TORONTO INTL A,98.85,6.2,2024,,,2024-02-22 03:00:00,2,58,,11,,,2024,,-1.3,22,24.1,,,22,,,6158731.2024.2.22.3,ON,6158731,ND,2,,8,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T09:00:00,4,TORONTO INTL A,98.78,6.2,2024,,,2024-02-22 04:00:00,2,60,,18,,,2024,,-1.0,22,24.1,,,22,,,6158731.2024.2.22.4,ON,6158731,Généralement nuageux,2,,10,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-22T10:00:00,5,TORONTO INTL A,98.73,6.0,2024,,,2024-02-22 05:00:00,2,60,,18,,,2024,,-1.2,22,24.1,,,22,,,6158731.2024.2.22.5,ON,6158731,ND,2,,7,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T11:00:00,6,TORONTO INTL A,98.72,6.3,2024,,,2024-02-22 06:00:00,2,59,,23,,,2024,,-1.2,22,24.1,,,22,,,6158731.2024.2.22.6,ON,6158731,ND,2,,7,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T12:00:00,7,TORONTO INTL A,98.68,5.8,2024,,,2024-02-22 07:00:00,2,61,,23,,,2024,,-1.2,22,24.1,,,22,,,6158731.2024.2.22.7,ON,6158731,Généralement dégagé,2,,11,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-22T13:00:00,8,TORONTO INTL A,98.69,4.3,2024,,,2024-02-22 08:00:00,2,66,,36,,,2024,,-1.5,22,24.1,,,22,,,6158731.2024.2.22.8,ON,6158731,ND,2,,2,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T14:00:00,9,TORONTO INTL A,98.67,5.9,2024,,,2024-02-22 09:00:00,2,63,,23,,,2024,,-0.6,22,24.1,,,22,,,6158731.2024.2.22.9,ON,6158731,ND,2,,8,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T15:00:00,10,TORONTO INTL A,98.62,6.9,2024,,,2024-02-22 10:00:00,2,60,,26,,,2024,,-0.4,22,24.1,,,22,,,6158731.2024.2.22.10,ON,6158731,Généralement nuageux,2,,9,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-22T16:00:00,11,TORONTO INTL A,98.57,8.0,2024,,,2024-02-22 11:00:00,2,59,,30,,,2024,,0.4,22,24.1,,,22,,,6158731.2024.2.22.11,ON,6158731,ND,2,,9,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T17:00:00,12,TORONTO INTL A,98.53,8.7,2024,,,2024-02-22 12:00:00,2,58,,32,,,2024,,1.0,22,24.1,,,22,,,6158731.2024.2.22.12,ON,6158731,ND,2,,6,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T18:00:00,13,TORONTO INTL A,98.44,9.0,2024,,,2024-02-22 13:00:00,2,54,,0,,,2024,,0.2,22,24.1,,,22,,,6158731.2024.2.22.13,ON,6158731,Nuageux,2,,1,Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-22T19:00:00,14,TORONTO INTL A,98.36,10.2,2024,,,2024-02-22 14:00:00,2,51,,33,,,2024,,0.6,22,24.1,,,22,,,6158731.2024.2.22.14,ON,6158731,ND,2,,5,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T20:00:00,15,TORONTO INTL A,98.28,10.6,2024,,,2024-02-22 15:00:00,2,49,,34,,,2024,,0.4,22,24.1,,,22,,,6158731.2024.2.22.15,ON,6158731,ND,2,,8,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T21:00:00,16,TORONTO INTL A,98.24,10.5,2024,,,2024-02-22 16:00:00,2,47,,36,,,2024,,-0.3,22,24.1,,,22,,,6158731.2024.2.22.16,ON,6158731,Nuageux,2,,2,Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-22T22:00:00,17,TORONTO INTL A,98.18,9.6,2024,,,2024-02-22 17:00:00,2,58,,13,,,2024,,1.7,22,24.1,,,22,,,6158731.2024.2.22.17,ON,6158731,ND,2,,7,NA,
-79.63055555555556,43.67666666666667,,2024-02-22T23:00:00,18,TORONTO INTL A,98.14,7.6,2024,,,2024-02-22 18:00:00,2,68,,14,,,2024,,2.1,22,24.1,,,22,,,6158731.2024.2.22.18,ON,6158731,ND,2,,6,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T00:00:00,19,TORONTO INTL A,98.23,7.0,2024,,,2024-02-22 19:00:00,2,73,,36,,,2024,,2.6,23,24.1,,,22,,,6158731.2024.2.22.19,ON,6158731,Généralement nuageux,2,,2,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-23T01:00:00,20,TORONTO INTL A,98.19,6.5,2024,,,2024-02-22 20:00:00,2,62,,35,,,2024,,-0.4,23,24.1,,,22,,,6158731.2024.2.22.20,ON,6158731,ND,2,,5,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T02:00:00,21,TORONTO INTL A,98.19,4.7,2024,,,2024-02-22 21:00:00,2,67,,32,,,2024,,-0.8,23,24.1,,,22,,,6158731.2024.2.22.21,ON,6158731,ND,2,,12,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T03:00:00,22,TORONTO INTL A,98.15,3.3,2024,,,2024-02-22 22:00:00,2,73,,36,,,2024,,-1.1,23,24.1,,,22,,,6158731.2024.2.22.22,ON,6158731,Généralement nuageux,2,,12,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-23T04:00:00,23,TORONTO INTL A,98.11,2.8,2024,,,2024-02-22 23:00:00,2,74,,36,,,2024,,-1.5,23,24.1,,,22,,,6158731.2024.2.22.23,ON,6158731,ND,2,,7,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T05:00:00,0,TORONTO INTL A,98.07,2.1,2024,,,2024-02-23 00:00:00,2,76,,36,,,2024,,-1.6,23,24.1,,,23,,,6158731.2024.2.23.0,ON,6158731,ND,2,,5,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T06:00:00,1,TORONTO INTL A,98.02,0.8,2024,,,2024-02-23 01:00:00,2,81,,34,,,2024,,-2.1,23,24.1,,,23,,,6158731.2024.2.23.1,ON,6158731,Généralement dégagé,2,,3,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-23T07:00:00,2,TORONTO INTL A,97.97,1.1,2024,,,2024-02-23 02:00:00,2,80,,33,,,2024,,-2.0,23,24.1,,,23,,,6158731.2024.2.23.2,ON,6158731,ND,2,,3,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T08:00:00,3,TORONTO INTL A,97.92,0.7,2024,,,2024-02-23 03:00:00,2,80,,28,,,2024,,-2.3,23,24.1,,,23,,,6158731.2024.2.23.3,ON,6158731,ND,2,,4,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T09:00:00,4,TORONTO INTL A,97.88,0.3,2024,,,2024-02-23 04:00:00,2,84,,22,,,2024,,-2.0,23,24.1,,,23,,,6158731.2024.2.23.4,ON,6158731,Généralement nuageux,2,,5,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-23T10:00:00,5,TORONTO INTL A,97.86,1.9,2024,,,2024-02-23 05:00:00,2,70,,22,,,2024,,-3.0,23,24.1,,,23,,,6158731.2024.2.23.5,ON,6158731,ND,2,,7,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T11:00:00,6,TORONTO INTL A,97.84,2.0,2024,,,2024-02-23 06:00:00,2,68,,17,,,2024,,-3.2,23,24.1,,,23,,,6158731.2024.2.23.6,ON,6158731,ND,2,,4,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T12:00:00,7,TORONTO INTL A,97.8,1.2,2024,,,2024-02-23 07:00:00,2,74,,14,,,2024,,-2.9,23,24.1,,,23,,,6158731.2024.2.23.7,ON,6158731,Généralement dégagé,2,,7,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-23T13:00:00,8,TORONTO INTL A,97.82,2.4,2024,,,2024-02-23 08:00:00,2,72,,12,,,2024,,-2.1,23,24.1,,,23,,,6158731.2024.2.23.8,ON,6158731,ND,2,,4,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T14:00:00,9,TORONTO INTL A,97.85,5.3,2024,,,2024-02-23 09:00:00,2,67,,26,,,2024,,-0.4,23,24.1,,,23,,,6158731.2024.2.23.9,ON,6158731,ND,2,,11,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T15:00:00,10,TORONTO INTL A,97.88,6.7,2024,,,2024-02-23 10:00:00,2,59,,30,,,2024,,-0.8,23,24.1,,,23,,,6158731.2024.2.23.10,ON,6158731,Généralement nuageux,2,,21,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-23T16:00:00,11,TORONTO INTL A,97.88,8.3,2024,,,2024-02-23 11:00:00,2,49,,32,,,2024,,-1.9,23,24.1,,,23,,,6158731.2024.2.23.11,ON,6158731,ND,2,,18,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T17:00:00,12,TORONTO INTL A,97.87,9.4,2024,,,2024-02-23 12:00:00,2,44,,31,,,2024,,-2.2,23,24.1,,,23,,,6158731.2024.2.23.12,ON,6158731,ND,2,,19,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T18:00:00,13,TORONTO INTL A,97.83,10.5,2024,,,2024-02-23 13:00:00,2,37,,29,,,2024,,-3.5,23,24.1,,,23,,,6158731.2024.2.23.13,ON,6158731,Généralement nuageux,2,,22,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-23T19:00:00,14,TORONTO INTL A,97.85,9.4,2024,,,2024-02-23 14:00:00,2,53,,35,,,2024,,0.3,23,24.1,,,23,,,6158731.2024.2.23.14,ON,6158731,ND,2,,26,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T20:00:00,15,TORONTO INTL A,97.93,5.8,2024,,,2024-02-23 15:00:00,2,60,,35,,,2024,,-1.4,23,24.1,,,23,,,6158731.2024.2.23.15,ON,6158731,ND,2,,34,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T21:00:00,16,TORONTO INTL A,98.01,3.6,2024,,,2024-02-23 16:00:00,2,61,,34,,,2024,,-3.2,23,24.1,,,23,,,6158731.2024.2.23.16,ON,6158731,Généralement dégagé,2,,30,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-23T22:00:00,17,TORONTO INTL A,98.14,0.2,2024,,,2024-02-23 17:00:00,2,62,,34,,,2024,,-6.1,23,24.1,,,23,,,6158731.2024.2.23.17,ON,6158731,ND,2,,38,NA,
-79.63055555555556,43.67666666666667,,2024-02-23T23:00:00,18,TORONTO INTL A,98.3,-1.2,2024,,,2024-02-23 18:00:00,2,60,-9,35,,,2024,,-8.1,23,24.1,,,23,,,6158731.2024.2.23.18,ON,6158731,ND,2,,35,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T00:00:00,19,TORONTO INTL A,98.42,-2.7,2024,,,2024-02-23 19:00:00,2,54,-10,34,,,2024,,-10.9,24,24.1,,,23,,,6158731.2024.2.23.19,ON,6158731,Généralement nuageux,2,,31,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-24T01:00:00,20,TORONTO INTL A,98.52,-4.1,2024,,,2024-02-23 20:00:00,2,54,-12,33,,,2024,,-12.1,24,24.1,,,23,,,6158731.2024.2.23.20,ON,6158731,ND,2,,35,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T02:00:00,21,TORONTO INTL A,98.61,-4.6,2024,,,2024-02-23 21:00:00,2,54,-12,33,,,2024,,-12.6,24,24.1,,,23,,,6158731.2024.2.23.21,ON,6158731,ND,2,,30,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T03:00:00,22,TORONTO INTL A,98.66,-5.5,2024,,,2024-02-23 22:00:00,2,45,-14,34,,,2024,,-15.8,24,24.1,,,23,,,6158731.2024.2.23.22,ON,6158731,Généralement nuageux,2,,32,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-24T04:00:00,23,TORONTO INTL A,98.71,-6.8,2024,,,2024-02-23 23:00:00,2,44,-15,35,,,2024,,-17.0,24,24.1,,,23,,,6158731.2024.2.23.23,ON,6158731,ND,2,,28,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T05:00:00,0,TORONTO INTL A,98.8,-8.0,2024,,,2024-02-24 00:00:00,2,46,-17,35,,,2024,,-17.7,24,24.1,,,24,,,6158731.2024.2.24.0,ON,6158731,ND,2,,28,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T06:00:00,1,TORONTO INTL A,98.84,-8.4,2024,,,2024-02-24 01:00:00,2,45,-18,34,,,2024,,-18.3,24,24.1,,,24,,,6158731.2024.2.24.1,ON,6158731,Nuageux,2,,32,Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-24T07:00:00,2,TORONTO INTL A,98.92,-9.5,2024,,,2024-02-24 02:00:00,2,48,-18,34,,,2024,,-18.7,24,24.1,,,24,,,6158731.2024.2.24.2,ON,6158731,ND,2,,26,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T08:00:00,3,TORONTO INTL A,98.98,-10.3,2024,,,2024-02-24 03:00:00,2,50,-20,36,,,2024,,-19.0,24,24.1,,,24,,,6158731.2024.2.24.3,ON,6158731,ND,2,,28,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T09:00:00,4,TORONTO INTL A,99.05,-11.4,2024,,,2024-02-24 04:00:00,2,49,-20,1,,,2024,,-20.1,24,24.1,,,24,,,6158731.2024.2.24.4,ON,6158731,Généralement dégagé,2,,23,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-24T10:00:00,5,TORONTO INTL A,99.12,-12.1,2024,,,2024-02-24 05:00:00,2,52,-22,35,,,2024,,-20.0,24,24.1,,,24,,,6158731.2024.2.24.5,ON,6158731,ND,2,,27,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T11:00:00,6,TORONTO INTL A,99.23,-12.8,2024,,,2024-02-24 06:00:00,2,50,-23,36,,,2024,,-21.1,24,24.1,,,24,,,6158731.2024.2.24.6,ON,6158731,ND,2,,29,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T12:00:00,7,TORONTO INTL A,99.32,-13.2,2024,,,2024-02-24 07:00:00,2,51,-23,36,,,2024,,-21.3,24,24.1,,,24,,,6158731.2024.2.24.7,ON,6158731,Dégagé,2,,27,Clear,
-79.63055555555556,43.67666666666667,,2024-02-24T13:00:00,8,TORONTO INTL A,99.43,-12.8,2024,,,2024-02-24 08:00:00,2,49,-23,36,,,2024,,-21.4,24,24.1,,,24,,,6158731.2024.2.24.8,ON,6158731,ND,2,,28,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T14:00:00,9,TORONTO INTL A,99.49,-11.5,2024,,,2024-02-24 09:00:00,2,43,-19,1,,,2024,,-21.6,24,24.1,,,24,,,6158731.2024.2.24.9,ON,6158731,ND,2,,18,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T15:00:00,10,TORONTO INTL A,99.49,-9.8,2024,,,2024-02-24 10:00:00,2,40,-18,36,,,2024,,-21.0,24,24.1,,,24,,,6158731.2024.2.24.10,ON,6158731,Dégagé,2,,21,Clear,
-79.63055555555556,43.67666666666667,,2024-02-24T16:00:00,11,TORONTO INTL A,99.51,-8.2,2024,,,2024-02-24 11:00:00,2,37,-15,1,,,2024,,-20.3,24,24.1,,,24,,,6158731.2024.2.24.11,ON,6158731,ND,2,,19,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T17:00:00,12,TORONTO INTL A,99.49,-6.6,2024,,,2024-02-24 12:00:00,2,33,-13,2,,,2024,,-20.4,24,24.1,,,24,,,6158731.2024.2.24.12,ON,6158731,ND,2,,19,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T18:00:00,13,TORONTO INTL A,99.46,-5.8,2024,,,2024-02-24 13:00:00,2,34,-12,34,,,2024,,-19.1,24,24.1,,,24,,,6158731.2024.2.24.13,ON,6158731,Dégagé,2,,16,Clear,
-79.63055555555556,43.67666666666667,,2024-02-24T19:00:00,14,TORONTO INTL A,99.47,-5.4,2024,,,2024-02-24 14:00:00,2,31,-12,33,,,2024,,-20.2,24,24.1,,,24,,,6158731.2024.2.24.14,ON,6158731,ND,2,,20,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T20:00:00,15,TORONTO INTL A,99.47,-4.5,2024,,,2024-02-24 15:00:00,2,34,-11,34,,,2024,,-18.0,24,24.1,,,24,,,6158731.2024.2.24.15,ON,6158731,ND,2,,21,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T21:00:00,16,TORONTO INTL A,99.44,-4.0,2024,,,2024-02-24 16:00:00,2,36,-10,36,,,2024,,-16.9,24,24.1,,,24,,,6158731.2024.2.24.16,ON,6158731,Dégagé,2,,16,Clear,
-79.63055555555556,43.67666666666667,,2024-02-24T22:00:00,17,TORONTO INTL A,99.48,-4.3,2024,,,2024-02-24 17:00:00,2,37,-9,1,,,2024,,-16.8,24,24.1,,,24,,,6158731.2024.2.24.17,ON,6158731,ND,2,,13,NA,
-79.63055555555556,43.67666666666667,,2024-02-24T23:00:00,18,TORONTO INTL A,99.54,-5.3,2024,,,2024-02-24 18:00:00,2,41,-11,35,,,2024,,-16.6,24,24.1,,,24,,,6158731.2024.2.24.18,ON,6158731,ND,2,,14,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T00:00:00,19,TORONTO INTL A,99.57,-6.5,2024,,,2024-02-24 19:00:00,2,48,-11,3,,,2024,,-15.8,25,24.1,,,24,,,6158731.2024.2.24.19,ON,6158731,Dégagé,2,,9,Clear,
-79.63055555555556,43.67666666666667,,2024-02-25T01:00:00,20,TORONTO INTL A,99.58,-6.8,2024,,,2024-02-24 20:00:00,2,49,-10,5,,,2024,,-15.9,25,24.1,,,24,,,6158731.2024.2.24.20,ON,6158731,ND,2,,6,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T02:00:00,21,TORONTO INTL A,99.58,-7.4,2024,,,2024-02-24 21:00:00,2,54,-9,36,,,2024,,-15.3,25,24.1,,,24,,,6158731.2024.2.24.21,ON,6158731,ND,2,,3,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T03:00:00,22,TORONTO INTL A,99.58,-6.3,2024,,,2024-02-24 22:00:00,2,48,-8,23,,,2024,,-15.7,25,24.1,,,24,,,6158731.2024.2.24.22,ON,6158731,Dégagé,2,,4,Clear,
-79.63055555555556,43.67666666666667,,2024-02-25T04:00:00,23,TORONTO INTL A,99.55,-6.4,2024,,,2024-02-24 23:00:00,2,60,-11,24,,,2024,,-12.9,25,24.1,,,24,,,6158731.2024.2.24.23,ON,6158731,ND,2,,9,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T05:00:00,0,TORONTO INTL A,99.54,-6.4,2024,,,2024-02-25 00:00:00,2,63,-11,20,,,2024,,-12.4,25,24.1,,,25,,,6158731.2024.2.25.0,ON,6158731,ND,2,,9,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T06:00:00,1,TORONTO INTL A,99.55,-6.4,2024,,,2024-02-25 01:00:00,2,64,-11,21,,,2024,,-12.2,25,24.1,,,25,,,6158731.2024.2.25.1,ON,6158731,Généralement dégagé,2,,9,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-25T07:00:00,2,TORONTO INTL A,99.55,-6.3,2024,,,2024-02-25 02:00:00,2,69,-11,20,,,2024,,-11.1,25,24.1,,,25,,,6158731.2024.2.25.2,ON,6158731,ND,2,,12,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T08:00:00,3,TORONTO INTL A,99.49,-6.2,2024,,,2024-02-25 03:00:00,2,68,-10,21,,,2024,,-11.2,25,24.1,,,25,,,6158731.2024.2.25.3,ON,6158731,ND,2,,9,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T09:00:00,4,TORONTO INTL A,99.42,-5.7,2024,,,2024-02-25 04:00:00,2,72,-12,21,,,2024,,-9.9,25,24.1,,,25,,,6158731.2024.2.25.4,ON,6158731,Généralement dégagé,2,,16,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-25T10:00:00,5,TORONTO INTL A,99.41,-5.1,2024,,,2024-02-25 05:00:00,2,73,-11,21,,,2024,,-9.2,25,24.1,,,25,,,6158731.2024.2.25.5,ON,6158731,ND,2,,17,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T11:00:00,6,TORONTO INTL A,99.38,-5.3,2024,,,2024-02-25 06:00:00,2,77,-10,20,,,2024,,-8.8,25,24.1,,,25,,,6158731.2024.2.25.6,ON,6158731,ND,2,,13,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T12:00:00,7,TORONTO INTL A,99.36,-5.2,2024,,,2024-02-25 07:00:00,2,79,-11,20,,,2024,,-8.2,25,24.1,,,25,,,6158731.2024.2.25.7,ON,6158731,Généralement dégagé,2,,15,Mainly Clear,
-79.63055555555556,43.67666666666667,,2024-02-25T13:00:00,8,TORONTO INTL A,99.33,-4.2,2024,,,2024-02-25 08:00:00,2,78,-9,20,,,2024,,-7.5,25,24.1,,,25,,,6158731.2024.2.25.8,ON,6158731,ND,2,,12,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T14:00:00,9,TORONTO INTL A,99.31,-1.6,2024,,,2024-02-25 09:00:00,2,70,-7,20,,,2024,,-6.5,25,24.1,,,25,,,6158731.2024.2.25.9,ON,6158731,ND,2,,17,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T15:00:00,10,TORONTO INTL A,99.26,0.3,2024,,,2024-02-25 10:00:00,2,60,,22,,,2024,,-6.5,25,24.1,,,25,,,6158731.2024.2.25.10,ON,6158731,Généralement nuageux,2,,26,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-25T16:00:00,11,TORONTO INTL A,99.15,1.4,2024,,,2024-02-25 11:00:00,2,57,,22,,,2024,,-6.2,25,24.1,,,25,,,6158731.2024.2.25.11,ON,6158731,ND,2,,33,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T17:00:00,12,TORONTO INTL A,99.1,3.9,2024,,,2024-02-25 12:00:00,2,49,,22,,,2024,,-6.0,25,24.1,,,25,,,6158731.2024.2.25.12,ON,6158731,ND,2,,27,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T18:00:00,13,TORONTO INTL A,98.98,4.9,2024,,,2024-02-25 13:00:00,2,45,,21,,,2024,,-6.1,25,24.1,,,25,,,6158731.2024.2.25.13,ON,6158731,Généralement nuageux,2,,24,Mostly Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-25T19:00:00,14,TORONTO INTL A,98.85,5.0,2024,,,2024-02-25 14:00:00,2,41,,22,,,2024,,-7.1,25,24.1,,,25,,,6158731.2024.2.25.14,ON,6158731,ND,2,,29,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T20:00:00,15,TORONTO INTL A,98.83,4.8,2024,,,2024-02-25 15:00:00,2,42,,21,,,2024,,-7.1,25,24.1,,,25,,,6158731.2024.2.25.15,ON,6158731,ND,2,,29,NA,
-79.63055555555556,43.67666666666667,,2024-02-25T21:00:00,16,TORONTO INTL A,98.71,4.6,2024,,,2024-02-25 16:00:00,2,41,,21,,,2024,,-7.7,25,24.1,,,25,,,6158731.2024.2.25.16,ON,6158731,Nuageux,2,,23,Cloudy,
-79.63055555555556,43.67666666666667,,2024-02-25T22:00:00,17,TORONTO INTL A,98.64,4.5,2024,,,2024-02-25 17:00:00,2,40,,19,,,2024,,-7.8,25,24.1,,,25,,,6158731.2024.2.25.17,ON,6158731,ND,2,,22,NA,
