Artist,Album,Song,Date Played,Song ID,Unnamed: 5,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Baby Keem,The Melodic Blue (Deluxe),a life of pain,2023-08-21 22:47,1Is8hGpkGMiePASAxBluxM,,0.701,0.782,1.0,-4.987,1.0,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040.0,4.0
Baby Keem,The Melodic Blue (Deluxe),no sense,2023-08-21 22:45,1Is8hGpkGMiePASAxBluxM,,0.701,0.782,1.0,-4.987,1.0,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040.0,4.0
Baby Keem,The Melodic Blue (Deluxe),lost souls (with Brent Faiyaz),2023-08-21 22:39,02rdXe0KhMe8p6ZHzYtuw0,,0.649,0.347,1.0,-7.67,0.0,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728.0,4.0
Baby Keem,The Melodic Blue (Deluxe),cocoa (with Don Toliver),2023-08-21 22:16,3OEjvmEBRrdTYbbrkiXG8a,,0.822,0.696,9.0,-5.8,0.0,0.118,0.0413,0.0,0.0795,0.57,153.99,229608.0,4.0
Baby Keem,The Melodic Blue (Deluxe),lost souls,2023-08-21 22:12,02rdXe0KhMe8p6ZHzYtuw0,,0.649,0.347,1.0,-7.67,0.0,0.404,0.485,3.24e-05,0.154,0.176,169.994,269728.0,4.0
Baby Keem,The Melodic Blue (Deluxe),south africa,2023-08-21 22:07,7HyAAmp8lsDoDHxyvaEaDK,,0.926,0.459,5.0,-6.203,1.0,0.053,0.00685,0.0,0.139,0.546,117.868,174502.0,4.0
Baby Keem,The Melodic Blue (Deluxe),gorgeous,2023-08-21 22:05,1Is8hGpkGMiePASAxBluxM,,0.701,0.782,1.0,-4.987,1.0,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040.0,4.0
Baby Keem,The Melodic Blue (Deluxe),issues,2023-08-21 21:59,1Is8hGpkGMiePASAxBluxM,,0.701,0.782,1.0,-4.987,1.0,0.138,0.0918,2.31e-06,0.124,0.57,94.03,156040.0,4.0
Baby Keem,The Melodic Blue (Deluxe),scapegoats,2023-08-21 21:51,74bdnHhtEzkM49KQJh4hK8,,0.628,0.437,4.0,-7.143,0.0,0.171,0.922,0.0,0.154,0.586,87.864,76832.0,4.0
Baby Keem,The Melodic Blue (Deluxe),trademark usa,2023-08-21 21:49,15hJmqqEtASVXl6sM7i4UF,,0.615,0.6,10.0,-5.62,1.0,0.27,0.107,1.61e-06,0.283,0.0661,130.027,270671.0,4.0
Marian Hill,Act One (The Complete Collection),Wasted,2023-08-20 19:10,2vCyLvNnBguMAY6iESbxjf,,0.786,0.622,2.0,-5.035,1.0,0.0734,0.00554,0.0,0.0866,0.875,120.046,208200.0,4.0
Ryan Trey,LV Smoke,LV Smoke,2023-08-20 19:02,65APBxUtoaJnO97ohduFmD,,0.767,0.673,3.0,-6.417,0.0,0.0609,0.662,0.0,0.236,0.926,114.079,151514.0,4.0
Roddy Ricch,LIVE LIFE FAST,thailand,2023-08-20 18:58,0qHPxjC83zQYcxe39xSShx,,0.875,0.478,7.0,-10.562,1.0,0.218,0.00717,0.0,0.147,0.409,128.99,200959.0,4.0
YK Osiris,The Golden Child,Worth It - Remix,2023-08-20 18:54,0PQoUlzP7ILdcrzpajHXc0,,0.749,0.535,5.0,-4.054,0.0,0.0637,0.517,0.0,0.0942,0.459,124.004,189253.0,5.0
Jack Harlow,Nail Tech,Nail Tech,2023-08-20 18:51,62Yo3FDddWY8ydu6PW2wyz,,0.677,0.557,1.0,-8.409,1.0,0.0694,0.00508,8.36e-06,0.0984,0.1,150.127,206385.0,4.0
Rush Alone,Runaway,Runaway,2023-08-19 3:14,6GhDVvKUE1f0xg7hTv9eZN,,0.481,0.924,7.0,-8.266,1.0,0.0659,0.00153,0.802,0.0657,0.37,141.09,265813.0,4.0
Cilo,LOS,Gotdamn,2023-08-16 18:36,7J8YTp4JFQuQXTNLexx3g8,,0.866,0.431,7.0,-10.006,0.0,0.133,0.0127,9.33e-06,0.0865,0.0948,128.053,106893.0,4.0
BasicInstinct,Just dance drill beat,Just dance drill beat,2023-08-16 15:23,15S7OW5TQTHlridEF1vndE,,0.871,0.632,1.0,-6.83,0.0,0.112,0.25,0.0,0.305,0.703,139.959,216482.0,4.0
Syndrome,Idolz,Opium,2023-08-16 12:13,0K7JxOMOrnq8JPHIcc3dow,,0.662,0.854,1.0,-2.934,0.0,0.0509,0.0416,0.000886,0.757,0.723,144.737,245640.0,4.0
Phlocalyst,Focus,Focus,2023-08-16 12:09,18hhnu42fi5F8rCnjauy8m,,0.569,0.161,7.0,-21.808,1.0,0.0314,0.709,0.813,0.112,0.0864,109.97,108000.0,4.0
Franz Liszt,Labyrinth,Consolations S. 172: No. 3 Lento placido,2023-08-16 12:06,4ExtqIKNZLLmatRTVzlzFu,,0.269,0.00229,1.0,-39.158,1.0,0.0372,0.986,0.868,0.174,0.0882,69.659,312813.0,3.0
Nathan Kawanishi,Freshman Tape,Yokohama,2023-08-16 12:01,4vn5bfifpa1Io7OpRnHZP6,,0.645,0.51,0.0,-8.353,0.0,0.194,0.873,0.882,0.216,0.767,79.797,111750.0,4.0
Phlocalyst,Relatives,Old Friend,2023-08-16 11:59,2YBB9uvgHOpG0kAu5Ew6uK,,0.415,0.0949,8.0,-13.768,1.0,0.0639,0.941,0.909,0.11,0.216,74.555,118375.0,4.0
sugi.wa,ctrl.,ctrl.,2023-08-16 11:55,2U8nzY4qxf0slSREPlqLtr,,0.64,0.662,5.0,-5.307,1.0,0.0704,0.101,0.0,0.107,0.454,160.139,127713.0,4.0
Loafy Building,High Flying,Max's Garden,2023-08-16 11:48,3lhnYQ4DDl7LxPihjBkoJU,,0.644,0.506,9.0,-7.938,0.0,0.0325,0.17,0.427,0.0877,0.938,127.556,197200.0,4.0
Fourwalls,Staring Contest,Nobody There,2023-08-16 11:43,5FURW8dCx8bcvXe5mCHHSJ,,0.591,0.703,9.0,-8.354,1.0,0.0377,0.0334,0.0943,0.0948,0.701,159.974,270452.0,4.0
Bert,About Love,Tea in the Evening,2023-08-16 11:26,6BJDjngDqjQSc62pxkdtJp,,0.959,0.219,0.0,-12.768,1.0,0.0773,0.746,0.887,0.0973,0.138,130.059,103543.0,4.0
Elior,2 Am. Study Session,Ships,2023-08-16 11:23,6JcVoMVqPFehOcUwe4uSRV,,0.421,0.781,9.0,-8.696,0.0,0.0561,0.16,0.000788,0.11,0.0632,144.916,246893.0,4.0
Aimless,beats from 2017,oliver,2023-08-16 11:19,6YP5uCHX5n6iTvleUiZLdU,,0.525,0.491,6.0,-8.004,0.0,0.319,0.804,0.875,0.182,0.36,155.796,86923.0,4.0
Baby Keem,The Melodic Blue (Deluxe),range brothers (with Kendrick Lamar),2023-08-14 17:57,0UTyLmkQgPOEIz95OVAJTR,,0.667,0.582,11.0,-5.791,0.0,0.267,0.00466,0.0,0.124,0.141,121.972,316733.0,4.0
Trippie Redd,Last Days,Last Days,2023-08-14 15:56,7Cod22C0mM632jZbZBfqvH,,0.459,0.841,1.0,-5.97,0.0,0.0772,0.00961,0.00461,0.173,0.335,183.911,154040.0,4.0
Ayo & Teo,Rolex,Rolex,2023-08-12 17:12,0pSBuHjILhNEo55xK1zrRt,,0.804,0.886,1.0,-2.512,1.0,0.04,0.0837,0.0,0.266,0.789,144.946,238587.0,4.0
jazzinuf,Soul Mates,Soul Mates,2023-08-08 8:02,7pFRhCj70NUNZG4xMDEQj8,,0.517,0.509,3.0,-9.917,1.0,0.137,0.407,0.311,0.251,0.37,74.98,96343.0,4.0
Masakatsu Takagi,Kagayaki,Shiraiki,2023-08-08 7:44,44MAe7e2MbOPLnP3XWC8ie,,0.626,0.462,2.0,-11.36,1.0,0.0715,0.0175,1.44e-06,0.067,0.672,102.35,251000.0,4.0
Masakatsu Takagi,Kagayaki,Tani No Hamabe,2023-08-08 7:43,3gJ3yI4UgOg8lY8EUxrFvO,,0.56,0.628,2.0,-9.747,1.0,0.0272,0.089,0.235,0.0859,0.709,131.255,328267.0,4.0
Masakatsu Takagi,Kagayaki,Totorokimidu,2023-08-08 7:41,5floNyItopWZyB4IzKrJtW,,0.498,0.73,4.0,-10.326,1.0,0.0388,0.076,0.0579,0.0712,0.724,131.019,260333.0,4.0
Masakatsu Takagi,Kagayaki,Ooharu,2023-08-08 7:38,7hgTD3nmWLbF58Rsugc27d,,0.594,0.779,11.0,-9.609,0.0,0.0435,0.117,0.844,0.0404,0.765,104.434,350000.0,4.0
Masakatsu Takagi,Kagayaki,Urute,2023-08-08 7:34,3wIaeSSHF9mKhHwmxLUd47,,0.257,0.298,4.0,-17.211,1.0,0.0569,0.688,0.353,0.273,0.207,106.463,218000.0,3.0
Nordic Chamber Choir,O Magnum Mysterium,O Magnum Mysterium,2023-08-07 23:27,0S0YKiEdR9cT9pYgEaTevF,,0.0623,0.0116,2.0,-27.893,1.0,0.0567,0.991,0.445,0.0816,0.0331,65.057,415800.0,3.0
Ludwig van Beethoven,BEETHOVEN: Chamber Music for Horns Winds and Strings,Wind Quintet in E-Flat Major Hess 19: II. Adagio maestoso,2023-08-07 23:23,5TGCJDjLkKg05iT1ajUE1w,,0.15,0.0234,3.0,-24.527,1.0,0.0432,0.995,0.936,0.103,0.066,62.36,232333.0,4.0
Natalino Serafin,Reggimi,Reggimi,2023-08-07 23:20,6YLD5UAaxYG9w4D7rI6PaQ,,0.428,0.00354,0.0,-30.752,1.0,0.0457,0.994,0.94,0.114,0.345,55.059,157000.0,3.0
A Winged Victory for the Sullen,AWVFTS 0:5 (The Undivided Five Story),Adios Florida (Snippet),2023-08-07 23:11,4hXbgLSxx2EeY7u2GGkrd5,,0.485,0.915,9.0,-6.771,0.0,0.127,0.00419,0.00018,0.325,0.366,115.521,173773.0,4.0
Jordy Chandra,Summer Picnic,Summer Picnic,2023-08-07 22:59,5qLIUUbJUlb3aXEiDThZef,,0.726,0.322,10.0,-12.98,1.0,0.0442,0.784,0.897,0.663,0.489,104.1,115385.0,4.0
Rae Sremmurd,SremmLife,No Type,2023-08-07 22:18,4scpF6J5uMBvoh6sFB7EL1,,0.888,0.486,6.0,-7.803,1.0,0.16,0.0158,4.11e-06,0.0925,0.232,125.079,200080.0,4.0
Nedaj,GENESIS,code,2023-08-06 17:43,1ige2Xuzh6Kxv097VGhixQ,,0.321,0.951,11.0,-3.721,0.0,0.0692,4.81e-05,0.607,0.192,0.12,89.94,181368.0,4.0
Ariana Grande,Dangerous Woman,Dangerous Woman,2023-08-06 5:27,51ZQ1vr10ffzbwIjDCwqm4,,0.645,0.646,5.0,-8.334,1.0,0.0427,0.0615,3.04e-05,0.074,0.295,115.842,228639.0,4.0
Zayn,Mind of Mine (Deluxe Edition),PILLOWTALK,2023-08-06 5:23,0PDUDa38GO8lMxLCRc4lL1,,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,202747.0,4.0
Emeli Sandé,Our Version of Events,Next to Me,2023-08-06 5:19,7oG3MWyTJHJJdSgy66hv2O,,0.737,0.554,11.0,-6.279,0.0,0.0926,0.596,0.0,0.0915,0.614,131.289,217293.0,4.0
Yael Naim,Yael Naim,New Soul,2023-08-06 5:16,09nEPqqMCJ5gNioi7M2dth,,0.582,0.371,0.0,-8.519,1.0,0.0525,0.748,9.19e-05,0.122,0.604,200.085,225106.0,4.0
DaBaby,ROCKSTAR (feat. Roddy Ricch) [BLM REMIX],ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,2023-08-06 5:07,4Aykm3xrOFSHrAnv80KUhh,,0.747,0.689,11.0,-7.246,1.0,0.242,0.197,0.0,0.0884,0.75,89.901,204547.0,4.0
DaBaby,BLAME IT ON BABY,ROCKSTAR (feat. Roddy Ricch),2023-08-06 5:04,7ytR5pFWmSjzHJIeQkgog4,,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,181733.0,4.0
Tyla Yaweh,Heart Full of Rage,High Right Now,2023-08-06 5:01,5DPASDOoVakOcD8EIhb46T,,0.737,0.548,4.0,-7.003,0.0,0.0498,0.0127,9.76e-06,0.176,0.156,160.058,175759.0,4.0
Kiiara,L*** Is A Bad Word,L*** Is A Bad Word,2023-08-06 4:53,3Kvce9qtIAmR4Axtq7mdGl,,0.692,0.758,5.0,-4.826,1.0,0.217,0.14,0.0314,0.0928,0.241,84.42,146998.0,4.0
Noah Kahan,Busyhead,False Confidence,2023-08-06 4:50,7nDFTHHwfe32a8qdp9XqPy,,0.414,0.663,6.0,-7.77,1.0,0.0456,0.163,0.0,0.138,0.33,108.98,223400.0,4.0
MAX,Love Me Less (feat. Quinn XCII),Love Me Less (feat. Quinn XCII),2023-08-06 4:47,2tOOcDDYkh0PSjr6GwPEAJ,,0.732,0.856,11.0,-2.2,0.0,0.0929,0.0828,0.0,0.323,0.771,145.034,177670.0,4.0
Linkin Park,One More Light,Heavy (feat. Kiiara),2023-08-06 4:44,104buTcnP2AsxqB7U1FIZ4,,0.59,0.671,9.0,-6.098,1.0,0.0706,0.0484,0.0,0.0604,0.438,149.982,169801.0,4.0
Gabriel Fauré,Elgar,Elégie in C Minor Op. 24 (Arr. Parkin),2023-08-05 1:02,4WyfQ9OavlPgFqiaV1sy8V,,0.065,0.0415,0.0,-24.114,0.0,0.0448,0.966,0.892,0.0897,0.0368,55.634,455467.0,3.0
Playboi Carti,Die Lit,Old Money,2023-08-03 0:03,29TPjc8wxfz4XMn21O7VsZ,,0.785,0.903,2.0,-4.184,1.0,0.21,0.258,0.0,0.169,0.565,139.98,193234.0,4.0
Drake,Views,Childs Play,2023-08-02 23:38,3NxAG2ni1lLa8RKL6a0INc,,0.746,0.475,10.0,-11.243,0.0,0.113,0.0175,1.1e-05,0.197,0.292,80.006,241400.0,4.0
Juice WRLD,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Hide (feat. Seezyn),2023-08-02 22:06,1goNZsIE8w3NQOzlP40veh,,0.465,0.841,0.0,-4.35,1.0,0.0724,0.123,0.0,0.138,0.672,83.965,142026.0,4.0
Cochise,Pocket Rocket,Pocket Rocket,2023-08-02 22:03,1FKG2wgJ75wS9MFNVZFiWd,,0.711,0.646,2.0,-5.444,0.0,0.225,0.0216,0.0,0.0921,0.778,160.931,131500.0,3.0
Gunna,DS4EVER,P power (feat. Drake),2023-08-02 21:42,0lEjxUUlKqjqXrVlIHFduD,,0.828,0.591,1.0,-6.217,1.0,0.109,0.0199,0.000323,0.361,0.202,119.251,193347.0,4.0
A Boogie wit da Hoodie,Artist,Still Think About You,2023-08-02 21:38,2FTeQQ5Rg9tBpgpTF5mnhE,,0.946,0.646,5.0,-6.604,1.0,0.21,0.219,0.0,0.0643,0.961,127.978,246988.0,4.0
Juice WRLD,Goodbye & Good Riddance,Lean Wit Me,2023-08-02 3:26,3oDkdAySo1VQQG0ptV7uwa,,0.665,0.651,1.0,-5.515,1.0,0.156,0.0414,0.0,0.0896,0.237,163.935,175755.0,4.0
Trippie Redd,LIFE'S A TRIP,Taking a Walk,2023-08-02 1:26,6vSRW8utiYAdoCfJG2v86r,,0.764,0.526,0.0,-6.381,0.0,0.0544,0.678,0.0,0.163,0.323,81.004,121680.0,4.0
Rae Sremmurd,SremmLife 2 (Deluxe),Look Alive,2023-08-02 1:22,2IGr3q6ljcpLvHDFLtI0yW,,0.786,0.583,0.0,-7.415,1.0,0.0393,0.0552,1.84e-06,0.326,0.229,120.024,228000.0,4.0
Pop Smoke,Meet the Woo 2,Get Back,2023-08-02 1:15,3DWjFSDEQ9IWz1mj449fB7,,0.799,0.649,9.0,-6.546,1.0,0.306,0.0746,1.33e-05,0.517,0.566,142.004,108160.0,4.0
A Boogie wit da Hoodie,Hoodie SZN,Look Back At It,2023-08-02 1:14,3Ol2xnObFdKV9pmRD2t9x8,,0.791,0.587,3.0,-5.075,0.0,0.0413,0.407,0.0,0.148,0.536,96.057,179449.0,4.0
J. Cole,The Off-Season,m y . l i f e (with 21 Savage & Morray),2023-08-02 0:29,0myEYpzyBetSo4tgKs7oUx,,0.605,0.648,1.0,-7.539,0.0,0.272,0.0278,0.0,0.25,0.248,158.189,200800.0,4.0
Jack Harlow,Confetti,THRU THE NIGHT (feat. Bryson Tiller),2023-08-02 0:25,1AgSUWSzmza5jF6ER5R68v,,0.88,0.58,5.0,-5.032,0.0,0.0438,0.016,3.83e-06,0.0936,0.754,124.003,128409.0,4.0
Playboi Carti,Die Lit,Middle of the Summer (feat. Red Coldhearted),2023-07-30 7:23,7AtBtwrKhz94hYXgGYyG58,,0.64,0.674,8.0,-6.442,1.0,0.237,0.0119,0.0,0.0747,0.459,136.869,137027.0,4.0
Playboi Carti,Die Lit,Mileage (feat. Chief Keef),2023-07-30 5:42,1oNcc2isuz7d3hc1fMoHqj,,0.743,0.616,1.0,-6.285,1.0,0.181,0.0635,0.0,0.111,0.4,150.859,149760.0,4.0
Playboi Carti,Die Lit,Pull Up,2023-07-30 5:38,42VsgItocQwOQC3XWZ8JNA,,0.569,0.882,3.0,-2.777,0.0,0.06,0.0316,0.0,0.142,0.201,148.038,191701.0,4.0
Playboi Carti,Die Lit,Home (KOD),2023-07-30 5:30,5wPyd3IQAZft1vmxoIqGrU,,0.722,0.686,7.0,-6.173,0.0,0.24,0.316,0.0,0.352,0.435,77.015,162133.0,4.0
Playboi Carti,Die Lit,Poke It Out (with Nicki Minaj),2023-07-30 5:25,2rPSFKzGeqUWwfcCFVkkq3,,0.894,0.59,9.0,-5.716,1.0,0.221,0.0969,8.9e-06,0.329,0.576,147.009,269813.0,4.0
PAPITHBK,Thbk.,WHY AM I Waiting,2023-07-30 0:41,6NhlQnIJQzURIVKbN4AaPS,,0.906,0.535,3.0,-9.105,0.0,0.309,0.527,2.76e-06,0.0913,0.514,140.068,84427.0,4.0
DJ Snake,Encore,Let Me Love You,2023-07-29 21:54,0lYBSQXN6rCTvUZvg9S0lU,,0.475,0.715,8.0,-5.371,1.0,0.058,0.0863,2.67e-05,0.135,0.159,199.892,205947.0,4.0
MAGIC!,Don't Kill the Magic,Rude,2023-07-29 21:47,6RtPijgfPKROxEzTHNRiDp,,0.773,0.758,1.0,-4.993,1.0,0.0381,0.0422,0.0,0.305,0.925,144.033,224840.0,4.0
Ariana Grande,My Everything (Deluxe),Love Me Harder,2023-07-29 21:43,5J4ZkQpzMUFojo1CtAZYpn,,0.486,0.712,1.0,-4.388,0.0,0.0328,0.00936,0.0,0.0764,0.244,99.128,236133.0,4.0
Calvin Harris,Motion,Blame (feat. John Newman),2023-07-29 21:36,07nH4ifBxUB4lZcsf44Brn,,0.414,0.857,0.0,-4.078,0.0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960.0,4.0
Adele,21,Rolling in the Deep,2023-07-29 21:31,4OSBTYWVwsQhGLF9NHvIbR,,0.73,0.769,8.0,-5.114,1.0,0.0298,0.138,0.0,0.0473,0.507,104.948,228093.0,4.0
Bruno Mars,Unorthodox Jukebox,Treasure,2023-07-29 21:13,55h7vJchibLdUkxdlX3fK7,,0.874,0.692,5.0,-5.28,0.0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,178560.0,4.0
Selena Gomez & the Scene,When the Sun Goes Down,Love You Like a Love Song,2023-07-29 21:08,0laYHRpNTS6i8FXdupHkJ4,,0.858,0.678,1.0,-3.87,0.0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453.0,4.0
Drake,Views,Too Good,2023-07-29 21:03,1wFFFzJ5EsKbBWZriAcubN,,0.527,0.492,1.0,-9.774,1.0,0.279,0.0047,0.0,0.306,0.234,164.005,456934.0,4.0
Ayestí,Fiji Truth,Fiji Truth,2023-07-29 5:23,1AOC6I5HQAKUTTlnBoRaSS,,0.713,0.535,5.0,-8.061,0.0,0.0846,0.81,0.0,0.2,0.704,92.844,118000.0,4.0
Lil Man J,Loyalty,Loyalty,2023-07-29 5:14,0FzuLQIRmOJVv8BNwTTQT9,,0.853,0.691,1.0,-6.501,1.0,0.156,0.117,0.0,0.139,0.423,135.992,130517.0,4.0
Canking,lemme land?,lemme land?,2023-07-29 5:11,4GAqWEmxzMZDZ1T0NFHqKG,,0.76,0.702,0.0,-12.382,1.0,0.0362,0.123,1.38e-06,0.0807,0.885,118.783,170120.0,4.0
Connor Price,You Said,You Said,2023-07-29 5:09,2k5rWMAz9RvFS3k3kk3cc5,,0.726,0.481,0.0,-8.254,1.0,0.207,0.141,0.0,0.155,0.224,79.978,135000.0,4.0
347aidan,TROUBLED MEMORIES!,MEMORIES!,2023-07-29 5:07,27XMmSWSOXJ7eVb40tH93T,,0.835,0.381,9.0,-6.121,1.0,0.342,0.757,4.59e-06,0.121,0.31,154.973,137806.0,4.0
Levis Remix,She Make It Clap (Freestyle),She Make It Clap (Freestyle),2023-07-29 5:05,6yqERs3HhVGhEhOUFfGjou,,0.927,0.346,8.0,-19.754,0.0,0.0401,0.707,0.193,0.302,0.895,95.956,99792.0,4.0
iann dior,nothings ever good enough,emotions,2023-07-29 5:03,1wLHhnkezROibkhRKej1Xx,,0.576,0.794,9.0,-6.261,1.0,0.0388,0.0296,0.00012,0.161,0.503,144.4,222360.0,4.0
Soulache,haha,haha,2023-07-29 5:01,4uUHWmCZYw49Ssd7de6Wwq,,0.826,0.622,1.0,-6.24,1.0,0.33,0.225,0.0,0.132,0.359,133.12,210840.0,4.0
Sleepy Hallow,DON'T SLEEP,Breaking Bad (Okay),2023-07-29 4:57,2KMPEI406H9G8UqiWDfuTK,,0.748,0.62,1.0,-5.631,0.0,0.349,0.34,0.0,0.15,0.915,94.508,131287.0,4.0
347aidan,IDWK,IDWK,2023-07-29 4:49,3awnZSyvKdi7rBLttHk36K,,0.852,0.307,9.0,-10.275,1.0,0.298,0.403,0.0,0.236,0.727,140.08,123429.0,4.0
Garyshawn,Decisions,Boo Thang,2023-07-29 4:46,5SQw3YSpmwPdJYQTVe4uL9,,0.863,0.684,7.0,-7.683,0.0,0.16,0.344,0.49,0.299,0.639,100.013,175961.0,4.0
StaySolidRocky,Fallin',Party Girl,2023-07-29 4:44,0XkmeG97T4mtYlWRJcrxec,,0.752,0.375,6.0,-10.157,0.0,0.204,0.533,0.0,0.175,0.591,129.995,147673.0,4.0
Kanye West,True Love,True Love,2023-07-29 4:41,06JvOZ39sK8D8SqiqfaxDU,,0.712,0.861,5.0,-5.487,0.0,0.25,0.0182,6.09e-06,0.511,0.388,84.042,148571.0,4.0
The Kid LAROI,F*CK LOVE 3+: OVER YOU,SO DONE,2023-07-29 4:39,5YnxnTS89l3FElIwfIAeSs,,0.719,0.598,9.0,-6.254,1.0,0.077,0.232,0.0,0.115,0.303,142.592,126521.0,4.0
Sainté,Out the Blue,03',2023-07-29 4:37,7dbyaRWWFvB9UG2vcwTd3J,,0.942,0.441,11.0,-11.448,1.0,0.469,0.493,0.0,0.138,0.925,135.028,144000.0,4.0
Riovaz,Prom Night,Prom Night,2023-07-29 4:35,6B2uIq7JV0UfleZOHAulKD,,0.771,0.536,11.0,-16.116,0.0,0.109,0.194,0.00919,0.153,0.688,135.684,146939.0,4.0
STRACT,Losing Interest,Losing Interest,2023-07-29 4:33,3RbNcjVnQixKa1sULcwd2K,,0.96,0.36,10.0,-16.192,0.0,0.155,0.673,0.0177,0.293,0.639,114.927,136696.0,4.0
K1ngsam,1089,Bonnie and Clyde,2023-07-29 4:31,3VbcrMrWNDx8ODrihHCR8f,,0.872,0.497,11.0,-8.055,0.0,0.262,0.3,0.0,0.377,0.773,130.053,123066.0,4.0
Kyle Exum,Bassthoven,Bassthoven,2023-07-29 4:29,0cMHHTYnljsZ4CcHsSnEyO,,0.824,0.815,1.0,-5.269,0.0,0.0992,0.397,0.0,0.115,0.243,140.027,192447.0,4.0
Raye,My 21st Century Blues,Escapism.,2023-07-29 4:11,5mHdCZtVyb4DcJw8799hZp,,0.538,0.742,2.0,-5.355,1.0,0.114,0.138,4.67e-05,0.0934,0.25,96.107,272373.0,4.0
ViralityX,Novocaine (Remix),Novocaine (Sped Up Version) - Remix,2023-07-28 22:06,7dXhFhkQIkuPLqdGSkSOX0,,0.444,0.866,11.0,-2.437,1.0,0.0465,0.000106,1.39e-05,0.0366,0.74,188.035,169520.0,4.0
DRILL GATES,BUNNY GIRL SENPAI DRILL SPED UP,BUNNY GIRL SENPAI DRILL SPED UP,2023-07-28 22:04,1GITdXoF05Dfrp64p5Fiha,,0.648,0.563,2.0,-5.048,1.0,0.0717,0.328,0.757,0.217,0.707,173.619,78778.0,4.0
ViralityX,Low (SZA),Low (SZA) - Sped Up,2023-07-28 22:01,3qVSOSK7UPPaNOuBvEEl3K,,0.694,0.684,10.0,-8.267,0.0,0.0821,0.023,2.89e-06,0.374,0.27,85.319,98448.0,4.0
Hiko,Low (Sped Up) - If You See Me out in Public You Don't Know Me Keep It Silent,Low (Sped Up) - If You See Me out in Public You Don't Know Me Keep It Silent,2023-07-28 21:58,30tg9CXdbIBf6kYP7oQwrn,,0.549,0.606,11.0,-9.684,1.0,0.387,0.229,1.48e-05,0.154,0.297,165.021,151636.0,4.0
SZA,SOS,Low,2023-07-28 21:52,7Bz8yww6UMbTgTVLG6zbI4,,0.812,0.644,0.0,-10.761,1.0,0.0493,0.0877,0.785,0.0563,0.989,140.075,190827.0,4.0
Doja Cat,Planet Her,Ain't Shit,2023-07-28 21:49,5lAnYvAIkSDNXqfo7DyFUm,,0.855,0.488,3.0,-4.601,1.0,0.208,0.506,0.0,0.347,0.619,124.097,174253.0,4.0
Rae Sremmurd,Sremm 4 Life,Tanisha (Pump That),2023-07-28 21:37,3mKMjQ85TygwyfBmJXFNiu,,0.952,0.58,8.0,-7.137,0.0,0.252,0.227,2.48e-05,0.192,0.694,128.047,166875.0,4.0
J Balvin,Vibras,Mi Gente,2023-07-28 21:28,7COfe3P7KgfwDwIRB8LIDw,,0.548,0.703,11.0,-4.838,0.0,0.0772,0.0168,2.38e-05,0.143,0.286,104.666,185040.0,4.0
Kygo,Cloud Nine,Stole The Show,2023-07-28 20:04,5masKPHeAOVNgxdLebIcK7,,0.64,0.635,8.0,-7.565,0.0,0.226,0.271,0.0,0.319,0.475,100.034,223187.0,4.0
Meduza,Piece of Your Heart,Piece of Your Heart,2023-07-28 19:47,5RDUCbvwPZdmjFbhZ5EY4N,,0.677,0.744,10.0,-6.806,0.0,0.0296,0.0405,0.000153,0.074,0.631,124.077,152913.0,4.0
Selena Gomez,Revival (Deluxe),Same Old Love,2023-07-28 19:43,1BZG99C7Co1r6QUC3zaS59,,0.672,0.593,11.0,-4.01,0.0,0.0304,0.0223,0.0,0.214,0.438,98.02,229080.0,4.0
Jessie J,Sweet Talker (Deluxe Version),Bang Bang,2023-07-28 19:37,0puf9yIluy9W0vpMEUoAnN,,0.706,0.786,0.0,-3.417,0.0,0.091,0.26,0.0,0.38,0.751,150.028,199387.0,4.0
Pitbull,Planet Pit (Deluxe Version),Give Me Everything,2023-07-28 19:26,4QNpBfC0zvjKqPJcyqBy9W,,0.671,0.939,8.0,-3.206,1.0,0.161,0.191,0.0,0.298,0.53,129.024,252307.0,4.0
Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Let It Go - From Frozen/Soundtrack Version,2023-07-28 18:18,0qcr5FMsEO85NAQjrlDRKo,,0.543,0.485,8.0,-6.79,1.0,0.0305,0.555,0.0,0.12,0.372,136.961,223840.0,4.0
Bruno Mars,Doo-Wops & Hooligans,Count on Me,2023-07-28 17:29,7l1qvxWjxcKpB9PCtBuTbU,,0.589,0.389,0.0,-5.972,1.0,0.028,0.851,0.0,0.0772,0.501,89.1,197470.0,4.0
