time,temperature,relative_humidity,precipitation,rain,snow_depth,weather_code,cloud_cover,wind_speed,is_day,sunshine_duration
2022-09-23T05:00,8.5,61,0,0,0,0,6,13.3,0,0
2022-09-23T06:00,7.4,66,0,0,0,0,0,10.5,0,0
2022-09-23T07:00,7,67,0,0,0,0,19,10.8,0,0
2022-09-23T08:00,7.1,64,0,0,0,0,16,12.2,0,0
2022-09-23T09:00,6.8,63,0,0,0,0,2,12.9,0,0
2022-09-23T10:00,6.3,64,0,0,0,0,1,11.3,0,0
2022-09-23T11:00,5.6,67,0,0,0,0,4,8.5,0,0
2022-09-23T12:00,5.8,70,0,0,0,1,30,10.6,1,1509.26
2022-09-23T13:00,7.8,60,0,0,0,0,2,12.8,1,3600
2022-09-23T14:00,9.6,53,0,0,0,0,1,17.2,1,3600
2022-09-23T15:00,11.5,45,0,0,0,2,71,21.3,1,3600
2022-09-23T16:00,13.1,42,0,0,0,0,6,16,1,3600
2022-09-23T17:00,14.4,41,0,0,0,0,14,18.6,1,3600
2022-09-23T18:00,15,40,0,0,0,1,45,18.5,1,3600
2022-09-23T19:00,15.4,41,0,0,0,0,17,17.9,1,3600
2022-09-23T20:00,15.3,41,0,0,0,0,15,16.9,1,3600
2022-09-23T21:00,15.1,42,0,0,0,0,5,15.1,1,3600
2022-09-23T22:00,14.4,44,0,0,0,0,4,13.6,1,3600
2022-09-23T23:00,12.5,51,0,0,0,0,6,9.6,1,2795.54
2022-09-24T00:00,11.3,58,0,0,0,0,5,11,0,0
2022-09-24T01:00,9.9,65,0,0,0,0,10,9.7,0,0
2022-09-24T02:00,8.9,71,0,0,0,1,30,6.8,0,0
2022-09-24T03:00,8.1,77,0,0,0,1,30,6.6,0,0
2022-09-24T04:00,7.8,79,0,0,0,1,29,6.7,0,0
2022-09-24T05:00,7.6,78,0,0,0,1,30,7.6,0,0
2022-09-24T06:00,7.5,78,0,0,0,1,30,5.9,0,0
2022-09-24T07:00,7.5,78,0,0,0,1,30,8.2,0,0
2022-09-24T08:00,7.7,77,0,0,0,1,28,7.4,0,0
2022-09-24T09:00,7.2,79,0,0,0,1,29,7.9,0,0
2022-09-24T10:00,7,80,0,0,0,2,51,5.9,0,0
2022-09-24T11:00,6.8,82,0,0,0,1,46,6.6,0,0
2022-09-24T12:00,6.9,85,0,0,0,2,79,8.6,1,1132.82
2022-09-24T13:00,9.2,78,0,0,0,3,90,5.4,1,727.37
2022-09-24T14:00,12,70,0,0,0,0,11,2.7,1,2279.28
2022-09-24T15:00,14.3,58,0,0,0,0,8,3.4,1,3600
2022-09-24T16:00,15.7,53,0,0,0,0,9,6,1,3600
2022-09-24T17:00,17.1,48,0,0,0,1,29,6.2,1,3600
2022-09-24T18:00,17.9,44,0,0,0,3,97,2.9,1,3600
2022-09-24T19:00,17.4,45,0,0,0,2,69,6.2,1,0
2022-09-24T20:00,17,49,0,0,0,2,68,8.7,1,2158.59
2022-09-24T21:00,16,58,0,0,0,3,87,9.8,1,762.61
2022-09-24T22:00,16.2,53,0,0,0,2,62,7.7,1,0
2022-09-24T23:00,14.8,65,0,0,0,2,63,4.6,1,0
2022-09-25T00:00,14.3,61,0,0,0,2,60,7.8,0,0
2022-09-25T01:00,13.6,70,0.1,0.1,0,51,61,5.4,0,0
2022-09-25T02:00,12.2,83,0,0,0,2,77,7.3,0,0
2022-09-25T03:00,12.8,83,0,0,0,3,97,5.6,0,0
2022-09-25T04:00,13.4,73,0,0,0,2,71,3.6,0,0
2022-09-25T05:00,12.6,81,0,0,0,3,100,4.7,0,0
2022-09-25T06:00,12.7,83,0.8,0.8,0,53,100,1.8,0,0
2022-09-25T07:00,12.6,87,0.4,0.4,0,51,100,4.1,0,0
2022-09-25T08:00,12.6,91,0.1,0.1,0,51,100,3.8,0,0
2022-09-25T09:00,12.8,93,0.3,0.3,0,51,100,4.9,0,0
2022-09-25T10:00,13.1,95,1.4,1.4,0,61,100,6.9,0,0
2022-09-25T11:00,13,96,1.3,1.3,0,61,94,5,0,0
2022-09-25T12:00,13.4,96,1,1,0,55,100,5.2,1,0
2022-09-25T13:00,14.2,92,0.6,0.6,0,53,100,4.3,1,0
2022-09-25T14:00,14.3,91,1.2,1.2,0,55,100,3.8,1,0
2022-09-25T15:00,14.3,90,1.3,1.3,0,61,90,1.1,1,0
2022-09-25T16:00,14.5,90,1.2,1.2,0,55,100,4.7,1,0
2022-09-25T17:00,15.4,86,0.5,0.5,0,53,100,6.6,1,0
2022-09-25T18:00,17,81,0.1,0.1,0,51,98,7.3,1,3600
2022-09-25T19:00,18,71,0,0,0,3,100,6.1,1,3600
2022-09-25T20:00,19.4,59,0,0,0,3,100,7.3,1,1313.43
2022-09-25T21:00,15.2,86,2.7,2.7,0,63,100,14.2,1,0
2022-09-25T22:00,15.6,85,0.2,0.2,0,51,67,10.7,1,0
2022-09-25T23:00,14.9,87,0.1,0.1,0,51,72,10.1,1,871.32
2022-09-26T00:00,14.1,89,0,0,0,2,61,6.5,0,0
2022-09-26T01:00,14.2,85,0,0,0,2,64,11.2,0,0
2022-09-26T02:00,13.8,83,0,0,0,2,53,11.7,0,0
2022-09-26T03:00,12.7,85,0,0,0,1,28,13.1,0,0
2022-09-26T04:00,12.2,86,0,0,0,2,79,13,0,0
2022-09-26T05:00,12.6,84,0,0,0,3,92,13.9,0,0
2022-09-26T06:00,12.7,81,0,0,0,1,27,16.4,0,0
2022-09-26T07:00,11.7,83,0,0,0,0,10,18.7,0,0
2022-09-26T08:00,11.3,83,0,0,0,0,11,18.2,0,0
2022-09-26T09:00,11,83,0,0,0,1,24,18.8,0,0
2022-09-26T10:00,10.7,85,0,0,0,1,34,19.2,0,0
2022-09-26T11:00,10.5,86,0,0,0,0,17,17.8,0,0
2022-09-26T12:00,11.6,89,0,0,0,0,18,14.3,1,775.63
2022-09-26T13:00,13.1,82,0,0,0,1,44,18,1,3600
2022-09-26T14:00,14.2,75,0,0,0,1,45,18.7,1,3600
2022-09-26T15:00,15.5,66,0,0,0,0,17,21.9,1,3600
2022-09-26T16:00,16.3,63,0,0,0,1,31,21.8,1,3600
2022-09-26T17:00,16.1,58,0.3,0.3,0,51,71,25.4,1,3600
2022-09-26T18:00,16.7,60,0.9,0.9,0,53,31,21.9,1,3600
2022-09-26T19:00,17.2,55,0.1,0.1,0,51,100,27.8,1,3600
2022-09-26T20:00,13.8,79,4.4,4.4,0,63,100,21.3,1,1657.29
2022-09-26T21:00,13.1,86,0.8,0.8,0,53,100,20.6,1,0
2022-09-26T22:00,12.7,88,0.9,0.9,0,53,90,18.5,1,0
2022-09-26T23:00,12.2,89,0.9,0.9,0,53,93,18.6,1,0
2022-09-27T00:00,12.6,86,0.2,0.2,0,51,89,25.2,0,0
2022-09-27T01:00,12.6,87,0.1,0.1,0,51,100,25.8,0,0
2022-09-27T02:00,12.6,86,0.1,0.1,0,51,96,25.3,0,0
2022-09-27T03:00,12.4,86,0.3,0.3,0,51,100,24.7,0,0
2022-09-27T04:00,12.3,87,0.7,0.7,0,53,91,22.5,0,0
2022-09-27T05:00,12.1,87,0,0,0,3,94,20.3,0,0
2022-09-27T06:00,11.9,87,0,0,0,2,65,17.9,0,0
2022-09-27T07:00,11.6,88,0,0,0,2,58,16.7,0,0
2022-09-27T08:00,11.4,90,0,0,0,1,40,15.2,0,0
2022-09-27T09:00,11.2,90,0,0,0,2,68,13,0,0
2022-09-27T10:00,11.1,91,0,0,0,2,78,13.3,0,0
2022-09-27T11:00,11.1,91,0,0,0,3,83,13,0,0
2022-09-27T12:00,11.6,94,0,0,0,3,97,8.3,1,0
2022-09-27T13:00,13.2,85,0,0,0,2,78,12.4,1,586.76
2022-09-27T14:00,14.4,80,0,0,0,1,47,11.9,1,3600
2022-09-27T15:00,15.4,75,0.1,0.1,0,51,80,11.5,1,3600
2022-09-27T16:00,15.8,70,0.1,0.1,0,51,100,12.6,1,1095.88
2022-09-27T17:00,16.3,63,0.1,0.1,0,51,99,13.4,1,292.82
2022-09-27T18:00,16.9,57,0,0,0,3,89,11.9,1,183.34
2022-09-27T19:00,17.5,54,0,0,0,3,100,8.7,1,3600
2022-09-27T20:00,13.6,78,5.7,5.7,0,63,100,10.6,1,685.75
2022-09-27T21:00,13.6,83,0.7,0.7,0,53,100,8.4,1,0
2022-09-27T22:00,14,80,0.1,0.1,0,51,41,9.7,1,0
2022-09-27T23:00,12.8,84,0.5,0.5,0,53,95,10.4,1,1617.27
2022-09-28T00:00,12.5,91,0,0,0,3,85,7.7,0,0
2022-09-28T01:00,12.3,89,0,0,0,2,62,11.2,0,0
2022-09-28T02:00,11.7,90,0,0,0,2,60,14.5,0,0
2022-09-28T03:00,11.2,90,0,0,0,1,36,15,0,0
2022-09-28T04:00,10.8,91,0,0,0,1,37,14,0,0
2022-09-28T05:00,10.3,92,0,0,0,1,44,15.3,0,0
2022-09-28T06:00,10.1,93,0,0,0,1,35,14.7,0,0
2022-09-28T07:00,9.9,93,0,0,0,1,29,14.3,0,0
2022-09-28T08:00,9.8,92,0,0,0,2,54,15,0,0
2022-09-28T09:00,9.6,92,0,0,0,1,47,14,0,0
2022-09-28T10:00,9.4,91,0,0,0,1,40,14.7,0,0
2022-09-28T11:00,9.2,91,0,0,0,1,50,14.7,0,0
2022-09-28T12:00,9.9,91,0,0,0,1,35,13.9,1,455.34
2022-09-28T13:00,11.2,83,0,0,0,2,62,15.5,1,3600
2022-09-28T14:00,12,78,0,0,0,1,46,15.7,1,3600
2022-09-28T15:00,13.2,69,0,0,0,3,100,19.6,1,3600
2022-09-28T16:00,13.4,66,0,0,0,3,100,19,1,2741.75
2022-09-28T17:00,13.1,65,0,0,0,3,100,19.7,1,0
2022-09-28T18:00,13.4,63,0,0,0,3,100,20.3,1,1543.94
2022-09-28T19:00,13.9,60,0,0,0,3,91,21,1,3600
2022-09-28T20:00,13.8,59,0,0,0,3,90,19.1,1,3059.91
2022-09-28T21:00,13.3,60,0,0,0,3,90,19.4,1,1656.17
2022-09-28T22:00,12.4,63,0,0,0,3,90,19,1,0
2022-09-28T23:00,11.7,64,0,0,0,2,73,16,1,0
2022-09-29T00:00,11.4,70,0,0,0,3,90,12.6,0,0
2022-09-29T01:00,11.1,73,0,0,0,2,77,11.4,0,0
2022-09-29T02:00,10.5,77,0,0,0,3,90,8.8,0,0
2022-09-29T03:00,10.7,76,0,0,0,3,90,9.4,0,0
2022-09-29T04:00,10.8,75,0,0,0,3,90,9.4,0,0
2022-09-29T05:00,10.7,75,0,0,0,3,90,9.2,0,0
2022-09-29T06:00,10.5,75,0,0,0,3,81,8.1,0,0
2022-09-29T07:00,10,77,0,0,0,2,52,6.7,0,0
2022-09-29T08:00,8.6,83,0,0,0,2,54,7.4,0,0
2022-09-29T09:00,8.1,84,0,0,0,1,40,8,0,0
2022-09-29T10:00,7,90,0,0,0,2,72,7.2,0,0
2022-09-29T11:00,7.5,86,0,0,0,3,90,7.1,0,0
2022-09-29T12:00,7.4,85,0,0,0,1,42,7.7,1,0
2022-09-29T13:00,8.6,82,0,0,0,0,14,7.1,1,3600
2022-09-29T14:00,10.6,71,0,0,0,0,1,6.1,1,3600
2022-09-29T15:00,12.1,64,0,0,0,0,5,5.4,1,3600
2022-09-29T16:00,13.1,60,0,0,0,0,2,4.5,1,3600
2022-09-29T17:00,14,57,0,0,0,0,1,3.7,1,3600
2022-09-29T18:00,14.9,54,0,0,0,0,7,3.8,1,3600
2022-09-29T19:00,15.4,52,0,0,0,0,8,4.1,1,3600
2022-09-29T20:00,15.7,50,0,0,0,0,11,4.6,1,3600
2022-09-29T21:00,15.6,50,0,0,0,0,8,4.3,1,3600
2022-09-29T22:00,14.7,55,0,0,0,0,0,5,1,3600
2022-09-29T23:00,11.9,75,0,0,0,0,0,6.4,1,2125.85
2022-09-30T00:00,9.6,84,0,0,0,0,0,7.2,0,0
2022-09-30T01:00,8.4,88,0,0,0,0,0,6.5,0,0
2022-09-30T02:00,7.6,91,0,0,0,0,0,5.7,0,0
2022-09-30T03:00,7.2,93,0,0,0,0,0,5.4,0,0
2022-09-30T04:00,6.9,92,0,0,0,0,0,6.7,0,0
2022-09-30T05:00,6.6,90,0,0,0,0,0,7,0,0
2022-09-30T06:00,6.2,90,0,0,0,0,0,6.8,0,0
2022-09-30T07:00,5.7,92,0,0,0,0,0,6.1,0,0
2022-09-30T08:00,5.4,92,0,0,0,0,0,5.5,0,0
2022-09-30T09:00,5.4,92,0,0,0,0,0,5.8,0,0
2022-09-30T10:00,5.1,93,0,0,0,0,0,5.9,0,0
2022-09-30T11:00,5.1,92,0,0,0,0,0,6.3,0,0
2022-09-30T12:00,5.7,91,0,0,0,0,1,6.1,1,605.64
2022-09-30T13:00,8.2,83,0,0,0,0,0,5.5,1,3600
2022-09-30T14:00,11.6,72,0,0,0,0,0,4.4,1,3600
2022-09-30T15:00,13.7,62,0,0,0,0,0,1.9,1,3600
2022-09-30T16:00,14.7,61,0,0,0,0,0,4.4,1,3600
2022-09-30T17:00,15.5,60,0,0,0,0,0,4.1,1,3600
2022-09-30T18:00,16.1,60,0,0,0,0,0,3.6,1,3600
2022-09-30T19:00,16.5,59,0,0,0,0,7,5.4,1,3600
2022-09-30T20:00,16.6,59,0,0,0,1,30,4.7,1,3600
2022-09-30T21:00,16.5,58,0,0,0,1,30,3.1,1,3600
2022-09-30T22:00,15.5,67,0,0,0,1,30,4.1,1,3600
2022-09-30T23:00,12.5,82,0,0,0,1,30,6.1,1,0
2022-10-01T00:00,10.9,81,0,0,0,1,30,9.4,0,0
2022-10-01T01:00,10.6,77,0,0,0,1,30,2,0,0
2022-10-01T02:00,9.6,82,0,0,0,1,30,7.9,0,0
2022-10-01T03:00,9.3,84,0,0,0,1,30,6.4,0,0
2022-10-01T04:00,8.5,89,0,0,0,1,30,5.6,0,0
2022-10-01T05:00,8.8,87,0,0,0,1,30,10,0,0
2022-10-01T06:00,9.1,82,0,0,0,1,30,9.9,0,0
2022-10-01T07:00,9,82,0,0,0,1,30,9.8,0,0
2022-10-01T08:00,9.1,79,0,0,0,1,30,10.6,0,0
2022-10-01T09:00,8.9,78,0,0,0,1,30,12.4,0,0
2022-10-01T10:00,9.1,82,0,0,0,1,30,13,0,0
2022-10-01T11:00,9.2,88,0,0,0,1,30,12.6,0,0
2022-10-01T12:00,9.1,91,0,0,0,1,30,14.6,1,0
2022-10-01T13:00,10.6,86,0,0,0,1,30,16.8,1,2605.47
2022-10-01T14:00,12.5,80,0,0,0,1,30,13.3,1,1860.59
2022-10-01T15:00,14.9,71,0,0,0,1,30,13.1,1,3600
2022-10-01T16:00,16.7,63,0,0,0,1,30,13.6,1,3600
2022-10-01T17:00,17.9,56,0,0,0,1,30,13.7,1,3600
2022-10-01T18:00,18.6,52,0,0,0,1,30,13,1,3600
2022-10-01T19:00,19.2,50,0,0,0,1,30,13.2,1,3600
2022-10-01T20:00,19.3,48,0,0,0,1,30,13.7,1,3600
2022-10-01T21:00,18.8,52,0,0,0,1,30,14.3,1,3600
2022-10-01T22:00,18.1,56,0,0,0,1,30,13.3,1,3600
2022-10-01T23:00,16.3,60,0,0,0,1,30,12.3,0,0
2022-10-02T00:00,14.7,64,0,0,0,1,33,12,0,0
2022-10-02T01:00,13.8,69,0,0,0,1,46,13.1,0,0
2022-10-02T02:00,14,69,0,0,0,1,31,16.2,0,0
2022-10-02T03:00,13.4,72,0,0,0,1,30,17.9,0,0
2022-10-02T04:00,12.2,78,0,0,0,1,30,19,0,0
2022-10-02T05:00,11,78,0,0,0,1,30,17.7,0,0
2022-10-02T06:00,10.2,75,0,0,0,1,20,17.2,0,0
2022-10-02T07:00,9.5,70,0,0,0,0,8,16.5,0,0
2022-10-02T08:00,8.8,67,0,0,0,3,90,17.2,0,0
2022-10-02T09:00,8.9,64,0,0,0,3,90,17.6,0,0
2022-10-02T10:00,8.9,62,0,0,0,3,90,15.5,0,0
2022-10-02T11:00,8.5,61,0,0,0,2,68,15.5,0,0
2022-10-02T12:00,7,66,0,0,0,0,8,16.1,1,0
2022-10-02T13:00,7.4,64,0,0,0,0,0,17.9,1,3600
2022-10-02T14:00,8.6,58,0,0,0,0,0,18.1,1,3600
2022-10-02T15:00,10.2,54,0,0,0,0,0,16.4,1,3600
2022-10-02T16:00,11.7,50,0,0,0,0,0,15.4,1,3600
2022-10-02T17:00,13.1,47,0,0,0,0,0,15,1,3600
2022-10-02T18:00,14.1,43,0,0,0,0,0,15.1,1,3600
2022-10-02T19:00,14.6,43,0,0,0,0,0,15.5,1,3600
2022-10-02T20:00,14.7,43,0,0,0,0,0,16.1,1,3600
2022-10-02T21:00,14.2,45,0,0,0,0,0,16.1,1,3600
2022-10-02T22:00,13.4,48,0,0,0,0,0,12.4,1,3600
2022-10-02T23:00,11.2,53,0,0,0,0,0,11.9,0,1791.53
2022-10-03T00:00,10.1,52,0,0,0,0,0,13.1,0,0
2022-10-03T01:00,9.1,56,0,0,0,0,0,12.2,0,0
2022-10-03T02:00,7.9,61,0,0,0,0,0,10.6,0,0
2022-10-03T03:00,7.1,64,0,0,0,0,0,9.5,0,0
2022-10-03T04:00,6.4,66,0,0,0,0,0,9,0,0
2022-10-03T05:00,6,67,0,0,0,0,0,9.2,0,0
2022-10-03T06:00,5.3,69,0,0,0,0,0,7.9,0,0
2022-10-03T07:00,4.5,73,0,0,0,0,0,7.1,0,0
2022-10-03T08:00,3.9,77,0,0,0,0,0,7.2,0,0
2022-10-03T09:00,3.5,79,0,0,0,0,0,7.8,0,0
2022-10-03T10:00,3.1,82,0,0,0,0,0,8.6,0,0
2022-10-03T11:00,2.7,84,0,0,0,0,0,8.9,0,0
2022-10-03T12:00,3.2,82,0,0,0,0,0,11,1,459.18
2022-10-03T13:00,5.5,78,0,0,0,0,4,13.1,1,3600
2022-10-03T14:00,9,68,0,0,0,0,9,9,1,3600
2022-10-03T15:00,11.6,54,0,0,0,0,14,7.7,1,3600
2022-10-03T16:00,12.8,49,0,0,0,0,16,6,1,3600
2022-10-03T17:00,13.7,48,0,0,0,0,12,5,1,3600
2022-10-03T18:00,14.3,48,0,0,0,1,21,2.8,1,3600
2022-10-03T19:00,15.2,45,0,0,0,1,26,4.7,1,3600
2022-10-03T20:00,16,42,0,0,0,0,14,4.2,1,3600
2022-10-03T21:00,15.7,42,0,0,0,0,7,3,1,3600
2022-10-03T22:00,13.6,59,0,0,0,1,29,7.2,1,3600
2022-10-03T23:00,10.4,73,0,0,0,1,30,6.5,0,1680.94
2022-10-04T00:00,8.5,78,0,0,0,1,30,7.9,0,0
2022-10-04T01:00,7.5,81,0,0,0,0,0,6.6,0,0
2022-10-04T02:00,6.1,87,0,0,0,1,30,5.9,0,0
2022-10-04T03:00,5.7,90,0,0,0,1,29,5.5,0,0
2022-10-04T04:00,5.8,89,0,0,0,1,30,7.4,0,0
2022-10-04T05:00,5.8,83,0,0,0,1,30,8.3,0,0
2022-10-04T06:00,5.7,80,0,0,0,1,30,7.9,0,0
2022-10-04T07:00,5.5,83,0,0,0,1,30,8.1,0,0
2022-10-04T08:00,5.1,86,0,0,0,1,30,7.3,0,0
2022-10-04T09:00,4.8,86,0,0,0,1,30,6.9,0,0
2022-10-04T10:00,5.1,82,0,0,0,1,30,9.2,0,0
2022-10-04T11:00,5.9,77,0,0,0,1,30,10.8,0,0
2022-10-04T12:00,5.8,83,0,0,0,1,30,6.3,1,0
2022-10-04T13:00,7.8,79,0,0,0,1,28,7.6,1,3600
2022-10-04T14:00,11.3,73,0,0,0,0,16,5.4,1,3600
2022-10-04T15:00,13.7,62,0,0,0,1,27,6.5,1,3600
2022-10-04T16:00,15.3,50,0,0,0,1,26,8.3,1,3600
2022-10-04T17:00,16.7,44,0,0,0,0,16,8,1,3600
2022-10-04T18:00,17.7,40,0,0,0,1,26,6.9,1,3600
2022-10-04T19:00,18.6,39,0,0,0,0,8,7.2,1,3600
2022-10-04T20:00,19.2,40,0,0,0,0,3,6.9,1,3600
2022-10-04T21:00,19,42,0,0,0,0,0,5,1,3600
2022-10-04T22:00,17.2,67,0,0,0,0,4,3.2,1,3600
2022-10-04T23:00,12.5,76,0,0,0,0,9,8.4,0,1570.97
2022-10-05T00:00,12.1,73,0,0,0,0,2,4.5,0,0
2022-10-05T01:00,11.6,72,0,0,0,0,0,4.7,0,0
2022-10-05T02:00,9.6,76,0,0,0,0,0,5.1,0,0
2022-10-05T03:00,9,78,0,0,0,0,0,6.4,0,0
2022-10-05T04:00,9,75,0,0,0,0,0,8.3,0,0
2022-10-05T05:00,8.8,70,0,0,0,0,0,7.5,0,0
2022-10-05T06:00,8.2,73,0,0,0,0,0,6.7,0,0
2022-10-05T07:00,8,79,0,0,0,0,0,6.6,0,0
2022-10-05T08:00,7.7,87,0,0,0,0,0,6.9,0,0
2022-10-05T09:00,7.8,90,0,0,0,0,0,8.4,0,0
2022-10-05T10:00,7.8,85,0,0,0,0,0,7.4,0,0
2022-10-05T11:00,7.7,79,0,0,0,0,0,7.1,0,0
2022-10-05T12:00,8.2,74,0,0,0,0,0,7.9,1,160.91
2022-10-05T13:00,10.7,72,0,0,0,0,0,7.5,1,3600
2022-10-05T14:00,14.4,69,0,0,0,0,0,5.2,1,3600
2022-10-05T15:00,17.4,59,0,0,0,0,0,2.9,1,3600
2022-10-05T16:00,19,55,0,0,0,0,0,2.6,1,3600
2022-10-05T17:00,20.5,52,0,0,0,0,0,3.6,1,3600
2022-10-05T18:00,21.7,49,0,0,0,0,0,3.9,1,3600
2022-10-05T19:00,22.2,49,0,0,0,0,1,7.4,1,3600
2022-10-05T20:00,21.4,51,0,0,0,0,0,11.3,1,3600
2022-10-05T21:00,20.3,53,0,0,0,0,0,11.1,1,3600
2022-10-05T22:00,18.5,60,0,0,0,0,0,9.2,1,3600
2022-10-05T23:00,15.4,72,0,0,0,0,2,7.5,0,1461.73
2022-10-06T00:00,15.7,69,0,0,0,0,0,7.9,0,0
2022-10-06T01:00,14.7,74,0,0,0,0,7,8.4,0,0
2022-10-06T02:00,14.3,75,0,0,0,1,40,10.5,0,0
2022-10-06T03:00,13.9,77,0,0,0,1,43,10.8,0,0
2022-10-06T04:00,13.8,77,0,0,0,0,13,10.6,0,0
2022-10-06T05:00,13.3,78,0,0,0,0,15,9.5,0,0
2022-10-06T06:00,12.8,78,0,0,0,1,28,10.2,0,0
2022-10-06T07:00,12.1,81,0,0,0,1,21,7.6,0,0
2022-10-06T08:00,10.4,87,0,0,0,0,18,10.2,0,0
2022-10-06T09:00,10.1,89,0,0,0,1,42,9.4,0,0
2022-10-06T10:00,10.3,91,0,0,0,1,38,7.9,0,0
2022-10-06T11:00,10.5,89,0,0,0,1,39,6.9,0,0
2022-10-06T12:00,12,85,0,0,0,2,70,7.4,1,0
2022-10-06T13:00,14.2,77,0,0,0,2,80,9.5,1,3205.17
2022-10-06T14:00,16.2,74,0,0,0,2,63,6.8,1,3600
2022-10-06T15:00,18.2,69,0,0,0,2,69,7.8,1,3600
2022-10-06T16:00,19.8,61,0,0,0,2,75,10.9,1,3600
2022-10-06T17:00,20.6,51,0,0,0,3,90,13.8,1,3600
2022-10-06T18:00,21.3,46,0,0,0,3,85,14.9,1,3322.4
2022-10-06T19:00,21.9,40,0,0,0,3,88,14.9,1,1958.03
2022-10-06T20:00,22.6,37,0,0,0,1,20,14.3,1,3600
2022-10-06T21:00,22.4,37,0,0,0,1,30,10.6,1,3600
2022-10-06T22:00,20,47,0,0,0,3,90,7.4,1,3600
2022-10-06T23:00,18.4,46,0,0,0,1,49,10,0,0
2022-10-07T00:00,18.2,48,0,0,0,1,50,12.8,0,0
2022-10-07T01:00,16.5,54,0,0,0,1,33,11.8,0,0
2022-10-07T02:00,15.7,57,0,0,0,2,62,13.3,0,0
2022-10-07T03:00,15.6,60,0,0,0,3,90,14.5,0,0
2022-10-07T04:00,15.1,79,0,0,0,2,76,15,0,0
2022-10-07T05:00,14.6,75,0.1,0.1,0,51,85,16.1,0,0
2022-10-07T06:00,13.5,78,0.1,0.1,0,51,100,14.5,0,0
2022-10-07T07:00,13.3,85,0.2,0.2,0,51,100,15.8,0,0
2022-10-07T08:00,11.8,80,0,0,0,3,87,21.8,0,0
2022-10-07T09:00,10.8,79,0,0,0,2,67,23.8,0,0
2022-10-07T10:00,9.5,76,0,0,0,0,5,21,0,0
2022-10-07T11:00,8.5,72,0,0,0,0,3,19.5,0,0
2022-10-07T12:00,8.5,76,0,0,0,3,90,15.8,1,92.25
2022-10-07T13:00,8.9,68,0,0,0,3,100,18.9,1,3600
2022-10-07T14:00,9,63,0,0,0,3,90,22.1,1,582.66
2022-10-07T15:00,9.3,61,0,0,0,3,90,21.9,1,0
2022-10-07T16:00,9.2,61,0,0,0,3,90,21.9,1,0
2022-10-07T17:00,9.3,61,0,0,0,3,90,21.9,1,0
2022-10-07T18:00,9.4,60,0,0,0,3,90,21,1,851.28
2022-10-07T19:00,9.5,58,0,0,0,3,90,19.8,1,0
2022-10-07T20:00,9.2,58,0,0,0,3,90,20,1,0
2022-10-07T21:00,8.6,60,0,0,0,3,90,19.1,1,0
2022-10-07T22:00,8.4,59,0,0,0,3,90,18.6,1,0
2022-10-07T23:00,8.1,57,0,0,0,3,90,17.3,0,0
2022-10-08T00:00,7.6,63,0,0,0,3,91,16.4,0,0
2022-10-08T01:00,7.3,64,0,0,0,3,83,16.4,0,0
2022-10-08T02:00,6.7,66,0,0,0,2,77,14.1,0,0
2022-10-08T03:00,6.5,66,0,0,0,1,34,11.9,0,0
2022-10-08T04:00,5.6,68,0,0,0,0,6,10.1,0,0
2022-10-08T05:00,4.8,72,0,0,0,1,26,10.5,0,0
2022-10-08T06:00,5.2,71,0,0,0,2,51,11.7,0,0
2022-10-08T07:00,5.4,70,0,0,0,2,64,10.5,0,0
2022-10-08T08:00,5.5,67,0,0,0,2,52,10.8,0,0
2022-10-08T09:00,5.3,66,0,0,0,0,14,10.9,0,0
2022-10-08T10:00,4.5,69,0,0,0,0,8,9.7,0,0
2022-10-08T11:00,4,74,0,0,0,0,19,8.8,0,0
2022-10-08T12:00,5.2,80,0,0,0,3,90,7.7,1,0
2022-10-08T13:00,6.1,76,0,0,0,3,90,10.5,1,0
2022-10-08T14:00,6.9,67,0,0,0,3,93,17.4,1,180.36
2022-10-08T15:00,7.5,60,0,0,0,3,93,18.8,1,0
2022-10-08T16:00,8.8,52,0,0,0,3,95,19.9,1,365.3
2022-10-08T17:00,9.5,52,0,0,0,3,91,22.5,1,0
2022-10-08T18:00,10.1,50,0,0,0,3,88,23.9,1,2325.83
2022-10-08T19:00,10.7,47,0,0,0,2,61,25.1,1,3600
2022-10-08T20:00,11.3,42,0,0,0,2,54,27.8,1,3600
2022-10-08T21:00,10.6,45,0,0,0,1,30,26.5,1,3600
2022-10-08T22:00,10.3,44,0,0,0,0,7,18.4,1,3600
2022-10-08T23:00,9.1,44,0,0,0,1,38,14.6,0,925.25
2022-10-09T00:00,8.7,49,0,0,0,2,52,15.5,0,0
2022-10-09T01:00,8.8,50,0,0,0,1,25,17.2,0,0
2022-10-09T02:00,8.1,53,0,0,0,1,33,16.7,0,0
2022-10-09T03:00,8.1,55,0,0,0,1,25,18.4,0,0
2022-10-09T04:00,8,58,0,0,0,1,34,20.2,0,0
2022-10-09T05:00,7.9,59,0,0,0,2,51,21.4,0,0
2022-10-09T06:00,7.5,60,0,0,0,2,60,20.3,0,0
2022-10-09T07:00,7.4,61,0,0,0,2,70,19.4,0,0
2022-10-09T08:00,7.4,62,0,0,0,3,80,19.4,0,0
2022-10-09T09:00,7.2,62,0,0,0,1,49,19.7,0,0
2022-10-09T10:00,7.1,62,0,0,0,1,32,19,0,0
2022-10-09T11:00,6.6,66,0,0,0,1,35,18.5,0,0
